"","id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
"2744",40135656,"2015-11-22","sdrov","visitante",18,-33.743,-53.78,"Rocha","Reptilia","Colubridae","Lygophis anomalus",19,"Alta",62,"Mediano","LC","NE"
"2745",40140306,"2015-11-23","sdrov","visitante",18,-33.7418,-53.7456,"Rocha","Aves","Anatidae","Anas flavirostris",19,"Alta",34,"Mediano","LC","LC"
"2746",40140307,"2015-11-23","sdrov","visitante",18,-33.7418,-53.7456,"Rocha","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"2747",40140308,"2015-11-23","sdrov","visitante",18,-33.7418,-53.7456,"Rocha","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"2748",40140310,"2015-11-23","sdrov","visitante",18,-33.7418,-53.7456,"Rocha","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"2749",40140311,"2015-11-23","sdrov","visitante",18,-33.7418,-53.7456,"Rocha","Aves","Tyrannidae","Pyrocephalus rubinus",19,"Alta",13,"Pequeño","LC","LC"
"2750",40140312,"2015-11-23","sdrov","visitante",18,-33.7418,-53.7456,"Rocha","Aves","Thraupidae","Stilpnia preciosa",17,"Alta",15,"Pequeño","LC","LC"
"2751",40140315,"2015-11-23","sdrov","visitante",18,-33.7418,-53.7456,"Rocha","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"2754",40160214,"2015-11-25","sdrov","visitante",18,-33.743,-53.78,"Rocha","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"2755",40160215,"2015-11-25","sdrov","visitante",18,-33.743,-53.78,"Rocha","Aves","Icteridae","Chrysomus ruficapillus",19,"Alta",17,"Pequeño","LC","LC"
"2756",40160216,"2015-11-25","sdrov","visitante",18,-33.743,-53.78,"Rocha","Aves","Jacanidae","Jacana jacana",19,"Alta",25,"Mediano","LC","LC"
"2757",40160217,"2015-11-25","sdrov","visitante",18,-33.743,-53.78,"Rocha","Aves","Tyrannidae","Hymenops perspicillatus",19,"Alta",13,"Pequeño","LC","LC"
"2758",40160218,"2015-11-25","sdrov","visitante",18,-33.743,-53.78,"Rocha","Aves","Rallidae","Aramides ypecaha",19,"Alta",45,"Mediano","LC","LC"
"2759",40160219,"2015-11-25","sdrov","visitante",18,-33.743,-53.78,"Rocha","Aves","Furnariidae","Anumbius annumbi",19,"Alta",18,"Pequeño","LC","LC"
"2760",40160226,"2015-11-25","sdrov","visitante",18,-33.743,-53.78,"Rocha","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"2761",40160227,"2015-11-25","sdrov","visitante",18,-33.612103017,-53.6314687111,"Rocha","Aves","Rheidae","Rhea americana",19,"Alta",140,"Grande","LC","NT"
"2762",40160231,"2015-11-25","sdrov","visitante",18,-33.743,-53.78,"Rocha","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"2763",40162356,"2015-11-26","sdrov","visitante",18,-33.7743228165,-53.6509941095,"Rocha","Aves","Rheidae","Rhea americana",19,"Alta",140,"Grande","LC","NT"
"2764",40162357,"2015-11-26","sdrov","visitante",18,-33.673,-53.68,"Rocha","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
"2765",40162358,"2015-11-26","sdrov","visitante",18,-33.673,-53.68,"Rocha","Aves","Threskiornithidae","Phimosus infuscatus",19,"Alta",40,"Mediano","LC","LC"
"2766",40162359,"2015-11-26","sdrov","visitante",18,-33.673,-53.68,"Rocha","Aves","Jacanidae","Jacana jacana",19,"Alta",25,"Mediano","LC","LC"
"2767",40162360,"2015-11-26","sdrov","visitante",18,-33.673,-53.68,"Rocha","Aves","Scolopacidae","Tringa flavipes",19,"Alta",25,"Mediano","LC","LC"
"2768",40162361,"2015-11-26","sdrov","visitante",18,-33.673,-53.68,"Rocha","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
"2769",40165209,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Strigidae","Megascops choliba",19,"Alta",23,"Mediano","LC","LC"
"2770",40165210,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"2771",40165211,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"2772",40165214,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"2773",40165215,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
"2774",40165216,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Caprimulgidae","Chordeiles nacunda",19,"Alta",28,"Mediano","LC","LC"
"2775",40165219,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
"2776",40165220,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"2777",40165221,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Icteridae","Agelaioides badius",19,"Alta",18,"Pequeño","LC","LC"
"2778",40165223,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Tyrannidae","Pyrocephalus rubinus",19,"Alta",13,"Pequeño","LC","LC"
"2779",40165224,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
"2780",40165225,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Icteridae","Agelaioides badius",19,"Alta",18,"Pequeño","LC","LC"
"2781",40165227,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"2782",40165228,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Trochilidae","Hylocharis chrysura",19,"Alta",8,"Pequeño","LC","LC"
"2783",40165229,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Thraupidae","Saltator aurantiirostris",19,"Alta",18,"Pequeño","LC","LC"
"2784",40165230,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"2785",40165231,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Caprimulgidae","Chordeiles nacunda",19,"Alta",28,"Mediano","LC","LC"
"2786",40165232,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Anatidae","Amazonetta brasiliensis",19,"Alta",36,"Mediano","LC","LC"
"2787",40165233,"2015-11-30","sdrov","visitante",18,-32.009,-53.858,"Cerro Largo","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
"2788",40165436,"2015-12-07","sdrov","visitante",18,-33.695,-58.416,"Soriano","Reptilia","Colubridae","Thamnodynastes hypoconia",19,"Alta",65,"Mediano","LC","NE"
"2789",40165699,"2015-12-11","sdrov","visitante",18,-33.68,-58.41,"Soriano","Aves","Tyrannidae","Elaenia parvirostris",19,"Alta",13,"Pequeño","LC","LC"
"2796",40250451,"2012-04-24","paulschrijvershof","visitante",88,-34.9035,-56.222,"Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"2797",40250520,"2012-04-24","paulschrijvershof","visitante",88,-34.9013,-56.214,"Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"2798",40250799,"2012-04-24","paulschrijvershof","visitante",88,-34.9147,-56.188,"Montevideo","Aves","Ardeidae","Syrigma sibilatrix",19,"Alta",48,"Mediano","LC","LC"
"2799",40251356,"2012-04-24","paulschrijvershof","visitante",88,-34.9106,-56.2016,"Montevideo","Aves","Laridae","Sterna trudeaui",13,"Media",32,"Mediano","LC","LC"
"2800",40251582,"2012-04-24","paulschrijvershof","visitante",88,-34.9106,-56.2016,"Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"2801",40251659,"2012-04-24","paulschrijvershof","visitante",88,-34.9106,-56.2016,"Montevideo","Aves","Laridae","Thalasseus maximus",8,"Media",44,"Mediano","CR","LC"
"2802",40251857,"2012-04-24","paulschrijvershof","visitante",88,-34.9760649869,-56.0851767722,"Montevideo","Reptilia","Cheloniidae","Caretta caretta",4,"Baja",80,"Mediano","VU","VU"
"2803",40251956,"2012-04-24","paulschrijvershof","visitante",88,-34.9018713859,-56.225334178,"Montevideo","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"2804",40252026,"2012-04-24","paulschrijvershof","visitante",88,-34.9004606745,-56.2293916207,"Montevideo","Aves","Laridae","Sterna trudeaui",13,"Media",32,"Mediano","LC","LC"
"2805",40303059,"2016-02-03","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Falconidae","Milvago chimachima",19,"Alta",37,"Mediano","LC","LC"
"2806",40303062,"2016-02-04","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
"2807",40303063,"2016-02-03","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"2808",40303066,"2016-02-03","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"2809",40303067,"2016-02-03","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Recurvirostridae","Himantopus mexicanus",19,"Alta",38,"Mediano","LC","LC"
"2810",40303071,"2016-02-03","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
"2811",40303072,"2016-02-03","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"2812",40303074,"2016-02-03","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
"2813",40303077,"2016-02-03","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"2814",40303078,"2016-02-04","pafracas","visitante",55,-33.8966652981,-53.5089513944,"Rocha","Aves","Ardeidae","Syrigma sibilatrix",19,"Alta",48,"Mediano","LC","LC"
"2815",40303081,"2016-02-04","pafracas","visitante",55,-33.7812462088,-53.4137622181,"Rocha","Aves","Falconidae","Falco sparverius",19,"Alta",26,"Mediano","LC","LC"
"2818",40389144,"2009-03-27","natforlife","visitante",96,-32.0004898,-56.1847531,"Tacuarembó","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"2833",40636036,"2019-03-21","nic_venter","visitante",20,-34.1526331367,-54.5020941442,"Maldonado","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"2834",40636309,"2019-03-21","nic_venter","visitante",20,-34.112716,-54.53646,"Maldonado","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"2835",40637417,"2020-03-17","nic_venter","visitante",20,-34.30457234,-54.65081159,"Maldonado","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"2836",40637844,"2019-03-21","nic_venter","visitante",20,-34.1522598967,-54.5026609937,"Maldonado","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
"2837",40637845,"2019-03-21","nic_venter","visitante",20,-34.1630413463,-54.4974797266,"Maldonado","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"2838",40638163,"2019-03-20","nic_venter","visitante",20,-34.8898597987,-55.2085302842,"Maldonado","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"2839",40638507,"2020-03-18","nic_venter","visitante",20,-34.589141169,-54.5368912932,"Maldonado","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"2840",40638673,"2020-03-18","nic_venter","visitante",20,-34.5707807643,-54.5293356196,"Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"2841",40639347,"2020-03-18","nic_venter","visitante",20,-34.38038009,-54.5609928297,"Maldonado","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"2877",40729700,"2013-01-24","fontoto","visitante",377,-34.9011127,-56.1645314,"Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"2886",40880487,"2020-02-13","miguel537","visitante",466,-34.5507573731,-54.0191441421,"Rocha","Mammalia","Ctenomyidae","Ctenomys pearsoni",6,"Media",26,"Pequeño","VU","NT"
"3018",41556236,"2015-01-20","xolmis-irupero","visitante",31,-34.469114494,-57.850420475,"Colonia","Aves","Columbidae","Columba livia",19,"Alta",33,"Mediano","NE","LC"
"3019",41556239,"2015-01-19","xolmis-irupero","visitante",31,-34.469114494,-57.850420475,"Colonia","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
"3020",41556241,"2015-01-20","xolmis-irupero","visitante",31,-34.469114494,-57.850420475,"Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"3021",41556243,"2015-01-20","xolmis-irupero","visitante",31,-34.469114494,-57.850420475,"Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"3022",41556244,"2015-01-20","xolmis-irupero","visitante",31,-34.469114494,-57.850420475,"Colonia","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"3023",41556246,"2015-01-20","xolmis-irupero","visitante",31,-34.469114494,-57.850420475,"Colonia","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"3026",41558261,"2015-01-22","xolmis-irupero","visitante",31,-34.8741609831,-55.2783119152,"Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"3027",41558262,"2015-01-22","xolmis-irupero","visitante",31,-34.8741609831,-55.2783119152,"Maldonado","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"3028",41558263,"2015-01-22","xolmis-irupero","visitante",31,-34.8741609831,-55.2783119152,"Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"3029",41558268,"2015-01-22","xolmis-irupero","visitante",31,-34.8741609831,-55.2783119152,"Maldonado","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"3030",41558270,"2015-01-22","xolmis-irupero","visitante",31,-34.8741609831,-55.2783119152,"Maldonado","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"3031",41558271,"2015-01-22","xolmis-irupero","visitante",31,-34.8741609831,-55.2783119152,"Maldonado","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"3032",41558279,"2015-01-22","xolmis-irupero","visitante",31,-34.8741609831,-55.2783119152,"Maldonado","Aves","Tyrannidae","Nengetus cinereus",19,"Alta",20,"Mediano","LC","LC"
"3056",41732603,"2016-02-01","javguigon","visitante",3,-34.8473323852,-55.0025406791,"Maldonado","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
"3057",41732605,"2016-02-01","javguigon","visitante",3,-34.8473323852,-55.0025406791,"Maldonado","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
"3058",41732607,"2016-02-01","javguigon","visitante",3,-34.8473323852,-55.0025406791,"Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"3059",41732610,"2016-02-01","javguigon","visitante",3,-34.8473323852,-55.0025406791,"Maldonado","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"3060",41732611,"2016-02-01","javguigon","visitante",3,-34.8473323852,-55.0025406791,"Maldonado","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"3061",41732612,"2016-02-01","javguigon","visitante",3,-34.8473323852,-55.0025406791,"Maldonado","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"3062",41732614,"2016-02-01","javguigon","visitante",3,-34.8473323852,-55.0025406791,"Maldonado","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
"3063",41732928,"2016-02-02","javguigon","visitante",3,-34.8472984887,-55.0024591896,"Maldonado","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"3064",41732929,"2016-02-02","javguigon","visitante",3,-34.8472984887,-55.0024591896,"Maldonado","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"3065",41732932,"2016-02-02","javguigon","visitante",3,-34.8472984887,-55.0024591896,"Maldonado","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"3066",41732936,"2016-02-02","javguigon","visitante",3,-34.8472984887,-55.0024591896,"Maldonado","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"3067",41732937,"2016-02-02","javguigon","visitante",3,-34.8472984887,-55.0024591896,"Maldonado","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
"3068",41732938,"2016-02-02","javguigon","visitante",3,-34.8472984887,-55.0024591896,"Maldonado","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"3069",41732940,"2016-02-02","javguigon","visitante",3,-34.8472984887,-55.0024591896,"Maldonado","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"3070",41732942,"2016-02-02","javguigon","visitante",3,-34.8472984887,-55.0024591896,"Maldonado","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
"3071",41733015,"2016-02-05","javguigon","visitante",3,-34.8473720345,-55.0024929762,"Maldonado","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
"3072",41733018,"2016-02-05","javguigon","visitante",3,-34.8473720345,-55.0024929762,"Maldonado","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"3073",41733383,"2016-02-06","javguigon","visitante",3,-34.8474490744,-55.0027766334,"Maldonado","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"3074",41733384,"2016-02-06","javguigon","visitante",3,-34.8474490744,-55.0027766334,"Maldonado","Aves","Threskiornithidae","Phimosus infuscatus",19,"Alta",40,"Mediano","LC","LC"
"3075",41733386,"2016-02-06","javguigon","visitante",3,-34.8474490744,-55.0027766334,"Maldonado","Aves","Rallidae","Aramides ypecaha",19,"Alta",45,"Mediano","LC","LC"
"3076",41733393,"2016-02-06","javguigon","visitante",3,-34.8474490744,-55.0027766334,"Maldonado","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"3077",41733394,"2016-02-06","javguigon","visitante",3,-34.8474490744,-55.0027766334,"Maldonado","Aves","Tyrannidae","Myiophobus fasciatus",19,"Alta",12,"Pequeño","LC","LC"
"3078",41733395,"2016-02-06","javguigon","visitante",3,-34.8474490744,-55.0027766334,"Maldonado","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
