"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"12810",2022-05-29,"research","Montevideo","Phimosus infuscatus","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Phimosus","Phimosus infuscatus",c(584083.714001758, 6139978.10681564)
"12811",2022-03-11,"research","Maldonado","Leopardus geoffroyi","Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","Leopardus geoffroyi",c(709333.06308197, 6200908.19825355)
"12812",2022-03-20,"research","Maldonado","Leopardus wiedii","Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","Leopardus wiedii",c(716859.046437653, 6206225.86228669)
"12813",2021-11-06,"research","Maldonado","Turdus rufiventris","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus rufiventris",c(709333.06308197, 6200908.19825355)
"12814",2021-11-07,"research","Maldonado","Salvator merianae","Animalia","Chordata","Reptilia","Squamata","Teiidae","Salvator","Salvator merianae",c(709333.06308197, 6200908.19825355)
"12815",2021-11-09,"research","Maldonado","Lochmias nematura","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Lochmias","Lochmias nematura",c(709333.06308197, 6200908.19825355)
"12816",2021-11-24,"research","Maldonado","Turdus amaurochalinus","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus amaurochalinus",c(709333.06308197, 6200908.19825355)
"12817",2021-12-22,"research","Maldonado","Lontra longicaudis","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lontra","Lontra longicaudis",c(713562.921196023, 6193968.21167563)
"12818",2021-11-12,"research","Maldonado","Leopardus wiedii","Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","Leopardus wiedii",c(713566.252493872, 6207853.37730787)
"12819",2021-11-23,"research","Maldonado","Leopardus wiedii","Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","Leopardus wiedii",c(715701.829050392, 6194188.27504811)
"12820",2021-11-27,"research","San José","Bothrops alternatus","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops alternatus",c(521473.389110506, 6160730.79922297)
"12821",2021-12-23,"research","Maldonado","Pardirallus sanguinolentus","Animalia","Chordata","Aves","Gruiformes","Rallidae","Pardirallus","Pardirallus sanguinolentus",c(709333.06308197, 6200908.19825355)
"12822",2021-12-28,"research","Maldonado","Dasypus novemcinctus","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Dasypus","Dasypus novemcinctus",c(709333.06308197, 6200908.19825355)
"12823",2021-12-29,"research","Maldonado","Galictis cuja","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Galictis","Galictis cuja",c(709333.06308197, 6200908.19825355)
"12824",2021-12-29,"research","Maldonado","Cyclarhis gujanensis","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Cyclarhis","Cyclarhis gujanensis",c(709333.06308197, 6200908.19825355)
"12825",2022-05-31,"research","Maldonado","Pitangus sulphuratus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pitangus","Pitangus sulphuratus",c(702290.980028761, 6137112.34161277)
"12826",2020-06-08,"research","Treinta y Tres","Hydrochoerus hydrochaeris","Animalia","Chordata","Mammalia","Rodentia","Caviidae","Hydrochoerus","Hydrochoerus hydrochaeris",c(737634.652979088, 6354186.54690553)
"12827",2022-05-28,"research","Rocha","Equus caballus","Animalia","Chordata","Mammalia","Perissodactyla","Equidae","Equus","Equus caballus",c(792331.88875269, 6189529.16127321)
"12828",2022-05-31,"research","Paysandú","Syrigma sibilatrix","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Syrigma","Syrigma sibilatrix",c(405228.923274204, 6413474.86445444)
"12829",2022-01-07,"research","Tacuarembó","Sporophila pileata","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila pileata",c(598595.480444448, 6535273.17634465)
"12830",2022-01-07,"research","Tacuarembó","Culicivora caudacuta","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Culicivora","Culicivora caudacuta",c(609929.312047834, 6539896.50450003)
"12831",2022-01-06,"research","Tacuarembó","Picumnus nebulosus","Animalia","Chordata","Aves","Piciformes","Picidae","Picumnus","Picumnus nebulosus",c(598058.397254835, 6526129.23227361)
"12832",2022-01-06,"research","Tacuarembó","Elaenia mesoleuca","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia","Elaenia mesoleuca",c(596793.691281207, 6523806.41621949)
"12833",2022-01-06,"research","Tacuarembó","Elaenia sordida","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia","Elaenia sordida",c(596990.663565618, 6527158.82930084)
"12834",2022-01-06,"research","Tacuarembó","Turdus leucomelas","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus leucomelas",c(598424.356010617, 6495798.26238345)
"12835",2022-01-07,"research","Tacuarembó","Elaenia flavogaster","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia","Elaenia flavogaster",c(607161.396187133, 6529608.52965172)
"12836",2022-01-08,"research","Tacuarembó","Emberizoides herbicola","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Emberizoides","Emberizoides herbicola",c(602175.660432431, 6546004.49845774)
"12837",2022-01-09,"research","Tacuarembó","Spinus magellanicus","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus magellanicus",c(596931.015812827, 6524465.23007759)
"12838",2022-01-09,"research","Tacuarembó","Psittacara leucophthalmus","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Psittacara","Psittacara leucophthalmus",c(596892.543859617, 6524253.63473474)
"12839",2022-01-15,"research","Montevideo","Drymornis bridgesii","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Drymornis","Drymornis bridgesii",c(572448.611069849, 6142316.98803989)
"12840",2022-01-30,"research","San José","Cygnus melancoryphus","Animalia","Chordata","Aves","Anseriformes","Anatidae","Cygnus","Cygnus melancoryphus",c(552284.04833489, 6153232.4569963)
"12841",2022-02-12,"research","Rocha","Buteo swainsoni","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo swainsoni",c(756523.811546257, 6261151.52092986)
"12842",2022-02-13,"research","Rocha","Tyto alba","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba",c(750537.766793777, 6277052.04901131)
"12843",2022-02-13,"research","Treinta y Tres","Sporophila palustris","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila palustris",c(787390.19773138, 6330073.40909683)
"12844",2022-03-20,"research","San José","Petrochelidon pyrrhonota","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon pyrrhonota",c(543691.994559797, 6158433.2577654)
"12845",2022-03-25,"research","Maldonado","Piranga flava","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga flava",c(691291.96873524, 6134369.68063716)
"12846",2022-04-11,"research","Montevideo","Paroaria coronata","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Paroaria","Paroaria coronata",c(576109.473612558, 6136202.73474219)
"12847",2022-04-16,"research","Cerro Largo","Glaucidium brasilianum","Animalia","Chordata","Aves","Strigiformes","Strigidae","Glaucidium","Glaucidium brasilianum",c(808406.49063716, 6439108.79960665)
"12848",2022-04-14,"research","Cerro Largo","Pyrrhura frontalis","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Pyrrhura","Pyrrhura frontalis",c(808406.49063716, 6439108.79960665)
"12849",2022-04-15,"research","Cerro Largo","Lepidocolaptes falcinellus","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Lepidocolaptes","Lepidocolaptes falcinellus",c(812127.844460557, 6443059.15352628)
"12850",2022-04-16,"research","Cerro Largo","Elaenia sordida","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia","Elaenia sordida",c(808406.49063716, 6439108.79960665)
"12851",2022-04-15,"research","Cerro Largo","Trogon surrucura","Animalia","Chordata","Aves","Trogoniformes","Trogonidae","Trogon","Trogon surrucura",c(808406.49063716, 6439108.79960665)
"12852",2022-04-21,"research","Montevideo","Brotogeris chiriri","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Brotogeris","Brotogeris chiriri",c(573285.246394156, 6142053.36391692)
"12853",2022-04-24,"research","San José","Charadrius falklandicus","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius falklandicus",c(552284.04833489, 6153232.4569963)
"12854",2022-04-24,"research","San José","Pardirallus sanguinolentus","Animalia","Chordata","Aves","Gruiformes","Rallidae","Pardirallus","Pardirallus sanguinolentus",c(552284.04833489, 6153232.4569963)
"12855",2022-04-24,"research","San José","Sterna trudeaui","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna","Sterna trudeaui",c(552284.04833489, 6153232.4569963)
"12856",2022-04-24,"research","San José","Charadrius modestus","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius modestus",c(552284.04833489, 6153232.4569963)
"12857",2022-04-24,"research","San José","Lessonia rufa","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Lessonia","Lessonia rufa",c(552284.04833489, 6153232.4569963)
"12858",2022-04-24,"research","San José","Himantopus mexicanus","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Himantopus","Himantopus mexicanus",c(552284.04833489, 6153232.4569963)
"12859",2022-05-14,"research","San José","Caracara plancus","Animalia","Chordata","Aves","Falconiformes","Falconidae","Caracara","Caracara plancus",c(552284.04833489, 6153232.4569963)
"12860",2022-05-14,"research","San José","Colaptes campestris","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes campestris",c(552284.04833489, 6153232.4569963)
"12861",2022-05-14,"research","San José","Plegadis chihi","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Plegadis","Plegadis chihi",c(552284.04833489, 6153232.4569963)
"12862",2022-05-14,"research","San José","Rupornis magnirostris","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Rupornis","Rupornis magnirostris",c(543691.994559797, 6158433.2577654)
"12863",2022-05-14,"research","San José","Pseudoleistes virescens","Animalia","Chordata","Aves","Passeriformes","Icteridae","Pseudoleistes","Pseudoleistes virescens",c(543691.994559797, 6158433.2577654)
"12864",2022-05-14,"research","San José","Hymenops perspicillatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Hymenops","Hymenops perspicillatus",c(543691.994559797, 6158433.2577654)
"12865",2022-05-14,"research","San José","Guira guira","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Guira","Guira guira",c(543691.994559797, 6158433.2577654)
"12866",2022-05-14,"research","San José","Vanellus chilensis","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus chilensis",c(552284.04833489, 6153232.4569963)
"12867",2022-01-23,"research","Montevideo","Brotogeris chiriri","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Brotogeris","Brotogeris chiriri",c(572548.306037901, 6142291.85079189)
"12868",2022-04-30,"research","Colonia","Anairetes flavirostris","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Anairetes","Anairetes flavirostris",c(476826.240231709, 6190048.21896118)
"12869",2022-04-23,"research","Montevideo","Leucocarbo atriceps","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Leucocarbo","Leucocarbo atriceps",c(559441.637475932, 6150015.21800038)
"12870",2021-02-19,"research","Maldonado","Numenius phaeopus","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus",c(696068.101267022, 6134841.28076913)
"12871",2021-02-06,"research","Río Negro","Nyctibius griseus","Animalia","Chordata","Aves","Caprimulgiformes","Nyctibiidae","Nyctibius","Nyctibius griseus",c(394083.565070273, 6385543.8357597)
"12872",2021-01-02,"research","Maldonado","Botaurus pinnatus","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Botaurus","Botaurus pinnatus",c(688340.531579861, 6132077.2115684)
"12873",2021-01-30,"research","San José","Limosa haemastica","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","Limosa haemastica",c(552284.04833489, 6153232.4569963)
"12874",2021-02-06,"research","Río Negro","Coryphistera alaudina","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Coryphistera","Coryphistera alaudina",c(394509.224151181, 6379133.01770735)
"12875",2021-02-06,"research","Río Negro","Agelaioides badius","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaioides","Agelaioides badius",c(394083.565070273, 6385543.8357597)
"12876",2021-02-06,"research","Río Negro","Phacellodomus sibilatrix","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Phacellodomus","Phacellodomus sibilatrix",c(389884.787517313, 6378933.85116882)
"12877",2021-02-13,"research","Treinta y Tres","Columbina talpacoti","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columbina","Columbina talpacoti",c(797140.573182366, 6322695.73804034)
"12878",2021-02-13,"research","Treinta y Tres","Limnoctites rectirostris","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Limnoctites","Limnoctites rectirostris",c(794504.223569571, 6325976.00588904)
"12879",2021-02-14,"research","Treinta y Tres","Colaptes melanochloros","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes melanochloros",c(797859.982208228, 6321494.50710288)
"12880",2021-02-14,"research","Treinta y Tres","Buteogallus meridionalis","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteogallus","Buteogallus meridionalis",c(797859.982208228, 6321494.50710288)
"12881",2021-02-14,"research","Treinta y Tres","Sporophila caerulescens","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila caerulescens",c(797859.982208228, 6321494.50710288)
"12882",2021-02-14,"research","Treinta y Tres","Picumnus nebulosus","Animalia","Chordata","Aves","Piciformes","Picidae","Picumnus","Picumnus nebulosus",c(797859.982208228, 6321494.50710288)
"12883",2021-02-14,"research","Treinta y Tres","Nothura maculosa","Animalia","Chordata","Aves","Tinamiformes","Tinamidae","Nothura","Nothura maculosa",c(797859.982208228, 6321494.50710288)
"12884",2021-02-16,"research","Treinta y Tres","Sporophila palustris","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila palustris",c(780273.084046493, 6312935.83755327)
"12885",2021-02-28,"research","San José","Sporophila ruficollis","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila ruficollis",c(542621.019322386, 6150657.11371209)
"12886",2017-02-19,"research","Cerro Largo","Leopardus wiedii","Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","Leopardus wiedii",c(803955.614824823, 6445012.71095048)
"12887",2022-05-12,"research","Florida","Nothura maculosa","Animalia","Chordata","Aves","Tinamiformes","Tinamidae","Nothura","Nothura maculosa",c(589329.668229495, 6225394.40567004)
"12888",2022-05-12,"research","Florida","Vanellus chilensis","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus chilensis",c(589329.668229495, 6225394.40567004)
"12889",2022-05-01,"research","Florida","Pseudoleistes virescens","Animalia","Chordata","Aves","Passeriformes","Icteridae","Pseudoleistes","Pseudoleistes virescens",c(589329.668229495, 6225394.40567004)
"12890",2022-06-01,"research","Rocha","Parabuteo unicinctus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Parabuteo","Parabuteo unicinctus",c(744025.218170408, 6180977.14428098)
"12891",2022-04-10,"research","Rocha","Liolaemus wiegmannii","Animalia","Chordata","Reptilia","Squamata","Liolaemidae","Liolaemus","Liolaemus wiegmannii",c(788014.945759847, 6186847.83265955)
"12892",2022-04-12,"research","Rocha","Liolaemus wiegmannii","Animalia","Chordata","Reptilia","Squamata","Liolaemidae","Liolaemus","Liolaemus wiegmannii",c(788122.929903354, 6186253.86673665)
"12893",2022-04-18,"research","Florida","Geranoaetus melanoleucus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Geranoaetus","Geranoaetus melanoleucus",c(580917.856953365, 6234160.07773239)
"12894",2022-04-10,"research","Rocha","Basileuterus culicivorus","Animalia","Chordata","Aves","Passeriformes","Parulidae","Basileuterus","Basileuterus culicivorus",c(788014.945759847, 6186847.83265955)
"12895",2022-04-10,"research","Rocha","Setophaga pitiayumi","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga pitiayumi",c(788014.945759847, 6186847.83265955)
"12896",2022-04-10,"research","Rocha","Polioptila dumicola","Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila","Polioptila dumicola",c(788014.945759847, 6186847.83265955)
"12897",2022-04-10,"research","Rocha","Mimus saturninus","Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","Mimus saturninus",c(788014.945759847, 6186847.83265955)
"12898",2022-04-12,"research","Rocha","Ardea cocoi","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea cocoi",c(788014.945759847, 6186847.83265955)
"12899",2022-04-10,"research","Rocha","Cerdocyon thous","Animalia","Chordata","Mammalia","Carnivora","Canidae","Cerdocyon","Cerdocyon thous",c(787541.212239818, 6187509.66425653)
"12900",2022-04-12,"research","Rocha","Milvago chimachima","Animalia","Chordata","Aves","Falconiformes","Falconidae","Milvago","Milvago chimachima",c(788014.945759847, 6186847.83265955)
"12901",2021-03-06,"research","San José","Anas bahamensis","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas bahamensis",c(543691.994559797, 6158433.2577654)
"12902",2021-03-21,"research","Rocha","Calidris alba","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba",c(748247.188384133, 6164823.31457047)
"12903",2021-03-21,"research","Rocha","Phaetusa simplex","Animalia","Chordata","Aves","Charadriiformes","Laridae","Phaetusa","Phaetusa simplex",c(748247.188384133, 6164823.31457047)
"12904",2021-03-21,"research","Rocha","Geositta cunicularia","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Geositta","Geositta cunicularia",c(748247.188384133, 6164823.31457047)
"12905",2021-03-21,"research","Rocha","Actitis macularius","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","Actitis macularius",c(758163.666122542, 6161502.96748532)
"12906",2021-03-21,"research","Rocha","Calidris fuscicollis","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris fuscicollis",c(758163.666122542, 6161502.96748532)
"12907",2021-03-21,"research","Rocha","Tringa melanoleuca","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa melanoleuca",c(794961.288248624, 6195856.04417726)
"12908",2021-03-21,"research","Rocha","Arenaria interpres","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres",c(758163.666122542, 6161502.96748532)
"12909",2021-03-29,"research","San José","Pandion haliaetus","Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus",c(552284.04833489, 6153232.4569963)
"12910",2021-05-15,"research","Montevideo","Chionis albus","Animalia","Chordata","Aves","Charadriiformes","Chionidae","Chionis","Chionis albus",c(576330.438508954, 6137604.64284356)
"12911",2021-05-16,"research","San José","Aramides ypecaha","Animalia","Chordata","Aves","Gruiformes","Rallidae","Aramides","Aramides ypecaha",c(543691.994559797, 6158433.2577654)
"12912",2021-05-23,"research","Maldonado","Stercorarius parasiticus","Animalia","Chordata","Aves","Charadriiformes","Stercorariidae","Stercorarius","Stercorarius parasiticus",c(659831.830007017, 6137234.18280174)
"12913",2021-05-30,"research","San José","Phytotoma rutila","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Phytotoma","Phytotoma rutila",c(543691.994559797, 6158433.2577654)
"12914",2021-07-04,"research","San José","Rynchops niger","Animalia","Chordata","Aves","Charadriiformes","Laridae","Rynchops","Rynchops niger",c(543691.994559797, 6158433.2577654)
"12915",2021-07-11,"research","San José","Spatula platalea","Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula","Spatula platalea",c(515181.436353457, 6182081.18792125)
"12916",2021-07-11,"research","San José","Rupornis magnirostris","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Rupornis","Rupornis magnirostris",c(515181.436353457, 6182081.18792125)
"12917",2021-07-25,"research","San José","Tachycineta leucopyga","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta leucopyga",c(552284.04833489, 6153232.4569963)
"12918",2021-07-25,"research","San José","Thalasseus maximus","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Thalasseus maximus",c(552284.04833489, 6153232.4569963)
"12919",2021-07-25,"research","Colonia","Cyanoloxia glaucocaerulea","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Cyanoloxia","Cyanoloxia glaucocaerulea",c(434550.779263812, 6187423.02254028)
"12920",2021-07-25,"research","Colonia","Hylocharis chrysura","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Hylocharis","Hylocharis chrysura",c(434459.486665499, 6186951.47352058)
"12921",2021-07-25,"research","Colonia","Leucochloris albicollis","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Leucochloris","Leucochloris albicollis",c(434111.931822591, 6187043.19740779)
"12922",2021-08-01,"research","Colonia","Asthenes pyrrholeuca","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Asthenes","Asthenes pyrrholeuca",c(434517.695614048, 6187642.55401713)
"12923",2021-08-01,"research","Colonia","Phytotoma rutila","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Phytotoma","Phytotoma rutila",c(434642.081625977, 6187894.5941285)
"12924",2021-08-01,"research","Colonia","Polioptila dumicola","Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila","Polioptila dumicola",c(434797.133770389, 6188272.44264444)
"12925",2021-08-08,"research","Rocha","Cathartes burrovianus","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes burrovianus",c(756987.834048939, 6163421.15878496)
"12926",2021-08-08,"research","Rocha","Anthus correndera","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","Anthus correndera",c(748247.188384133, 6164823.31457047)
"12927",2021-08-15,"research","San José","Charadrius modestus","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius modestus",c(551961.739015229, 6153428.96543213)
"12928",2021-08-15,"research","San José","Charadrius falklandicus","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius falklandicus",c(552284.04833489, 6153232.4569963)
"12929",2021-08-15,"research","San José","Calidris melanotos","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris melanotos",c(552284.04833489, 6153232.4569963)
"12930",2021-08-29,"research","San José","Anthus hellmayri","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","Anthus hellmayri",c(552284.04833489, 6153232.4569963)
"12931",2021-08-29,"research","San José","Microspingus cabanisi","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Microspingus","Microspingus cabanisi",c(552284.04833489, 6153232.4569963)
"12932",2021-09-19,"research","Rocha","Pseudocolopteryx sclateri","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Pseudocolopteryx","Pseudocolopteryx sclateri",c(751478.275284942, 6274927.3503482)
"12933",2021-10-03,"research","San José","Calidris subruficollis","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris subruficollis",c(537722.071535537, 6160777.26864006)
"12934",2021-10-03,"research","San José","Pandion haliaetus","Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus",c(552284.04833489, 6153232.4569963)
"12935",2021-10-24,"research","San José","Calidris himantopus","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris himantopus",c(552284.04833489, 6153232.4569963)
"12936",2021-11-07,"research","Artigas","Bartramia longicauda","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Bartramia","Bartramia longicauda",c(457464.684248178, 6633750.85171272)
"12937",2021-11-07,"research","Artigas","Bubulcus ibis","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Bubulcus","Bubulcus ibis",c(457464.684248178, 6633750.85171272)
"12938",2021-11-12,"research","Artigas","Myiarchus swainsoni","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus","Myiarchus swainsoni",c(434867.023001754, 6616248.16422334)
"12939",2021-11-08,"research","Artigas","Laterallus melanophaius","Animalia","Chordata","Aves","Gruiformes","Rallidae","Laterallus","Laterallus melanophaius",c(457464.684248178, 6633750.85171272)
"12940",2021-11-08,"research","Artigas","Casiornis rufus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Casiornis","Casiornis rufus",c(449736.822220432, 6636088.85437206)
"12941",2021-11-10,"research","Artigas","Cnemotriccus fuscatus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Cnemotriccus","Cnemotriccus fuscatus",c(457464.684248178, 6633750.85171272)
"12942",2021-11-06,"research","Salto","Ciconia maguari","Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia","Ciconia maguari",c(536307.358883646, 6497218.53912565)
"12943",2021-11-08,"research","Artigas","Myiarchus tyrannulus","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus","Myiarchus tyrannulus",c(457464.684248178, 6633750.85171272)
"12944",2021-11-11,"research","Artigas","Emberizoides ypiranganus","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Emberizoides","Emberizoides ypiranganus",c(432115.565226983, 6616127.29871389)
"12945",2021-11-10,"research","Artigas","Platalea ajaja","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Platalea","Platalea ajaja",c(457464.684248178, 6633750.85171272)
"12946",2021-11-12,"research","Artigas","Elaenia spectabilis","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Elaenia","Elaenia spectabilis",c(440024.68167439, 6621674.4453914)
"12947",2021-11-06,"research","Salto","Leistes defilippii","Animalia","Chordata","Aves","Passeriformes","Icteridae","Leistes","Leistes defilippii",c(533883.531891664, 6498901.87248224)
"12948",2021-11-12,"research","Artigas","Myiarchus ferox","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiarchus","Myiarchus ferox",c(434867.023001754, 6616248.16422334)
"12949",2021-11-12,"research","Artigas","Saltator aurantiirostris","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Saltator","Saltator aurantiirostris",c(434867.023001754, 6616248.16422334)
"12950",2021-11-08,"research","Artigas","Tyrannus savana","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","Tyrannus savana",c(457464.684248178, 6633750.85171272)
"12951",2021-11-12,"research","Artigas","Xenopsaris albinucha","Animalia","Chordata","Aves","Passeriformes","Tityridae","Xenopsaris","Xenopsaris albinucha",c(434867.023001754, 6616248.16422334)
"12952",2021-11-06,"research","Tacuarembó","Turdus leucomelas","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus leucomelas",c(599045.863094054, 6495682.43943838)
"12953",2021-11-09,"research","Artigas","Nyctibius griseus","Animalia","Chordata","Aves","Caprimulgiformes","Nyctibiidae","Nyctibius","Nyctibius griseus",c(457464.684248178, 6633750.85171272)
"12954",2021-11-09,"research","Artigas","Myiopagis viridicata","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Myiopagis","Myiopagis viridicata",c(457464.684248178, 6633750.85171272)
"12955",2021-02-13,"research","Treinta y Tres","Odontophrynus americanus","Animalia","Chordata","Amphibia","Anura","Odontophrynidae","Odontophrynus","Odontophrynus americanus",c(797859.982208228, 6321494.50710288)
"12956",2021-05-08,"research","San José","Donacospiza albifrons","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Donacospiza","Donacospiza albifrons",c(552284.04833489, 6153232.4569963)
