"","observed_on","quality_grade","place_admin1_name","taxon_species_name","taxon_kingdom_name","taxon_phylum_name","taxon_class_name","taxon_order_name","taxon_family_name","taxon_genus_name","scientific_name","geometry"
"136",2017-09-05,"research","Río Negro","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(401363.204551868, 6401047.95058337)
"137",2017-09-03,"research","Montevideo","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",c(586510.978234273, 6140021.62495812)
"138",2017-08-27,"research","Río Negro","Lepismium lumbricoides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Lepismium","Lepismium lumbricoides",c(402579.15168632, 6400445.62267863)
"139",2017-08-02,"research","Canelones","Calliandra tweediei","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","Calliandra tweediei",c(588526.163250724, 6141343.81579233)
"140",2019-03-31,"research","Río Negro","Gymnocoronis spilanthoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Gymnocoronis","Gymnocoronis spilanthoides",c(402916.81332411, 6400878.08231096)
"141",2019-03-31,"research","Río Negro","Nierembergia calycina","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nierembergia","Nierembergia calycina",c(402961.911127815, 6401060.36610569)
"142",2017-03-29,"research","Río Negro","Campuloclinium macrocephalum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Campuloclinium","Campuloclinium macrocephalum",c(401183.809844941, 6401669.82656727)
"143",2017-03-15,"research","Río Negro","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(402729.024001844, 6400948.6017444)
"144",2019-03-31,"research","Río Negro","Trifolium pratense","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium pratense",c(401774.303975398, 6400863.84041788)
"145",2019-03-31,"research","Río Negro","Lotus corniculatus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lotus","Lotus corniculatus",c(401755.931302066, 6400889.28960387)
"146",2019-03-31,"research","Río Negro","Cichorium intybus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cichorium","Cichorium intybus",c(401856.777330975, 6400878.21147208)
"147",2019-04-01,"research","Río Negro","Opuntia rioplatense","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia rioplatense",c(402576.979011666, 6401097.89296386)
"148",2019-04-01,"research","Río Negro","Chaptalia piloselloides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chaptalia","Chaptalia piloselloides",c(402453.852001949, 6400922.43975257)
"149",2019-04-01,"research","Río Negro","Vachellia caven","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vachellia","Vachellia caven",c(400713.537016911, 6400384.32473548)
"150",2019-04-01,"research","Río Negro","Geoffroea decorticans","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Geoffroea","Geoffroea decorticans",c(402709.648127542, 6400892.34371659)
"151",2019-04-01,"research","Río Negro","Opuntia monacantha","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia monacantha",c(402479.735956351, 6400472.37637508)
"152",2019-04-01,"research","Río Negro","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(403407.172085539, 6400501.8526986)
"153",2019-04-01,"research","Río Negro","Carduus acanthoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Carduus","Carduus acanthoides",c(401901.477936908, 6401524.47682707)
"154",2019-04-01,"research","Río Negro","Macroptilium prostratum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Macroptilium","Macroptilium prostratum",c(401563.432693364, 6400693.05158807)
"155",2019-04-02,"research","Colonia","Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",c(421670.863179159, 6188588.99390176)
"156",2019-04-02,"research","Colonia","Trifolium pratense","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium pratense",c(421660.494426745, 6188611.09405314)
"157",2019-04-02,"research","Río Negro","Chromolaena christieana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chromolaena","Chromolaena christieana",c(402229.591023726, 6401004.03949727)
"158",2019-04-02,"research","Río Negro","Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",c(402100.040296592, 6399908.49186694)
"159",2019-04-02,"research","Río Negro","Solanum sisymbriifolium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum sisymbriifolium",c(401960.806238338, 6400492.01581993)
"160",2019-04-02,"research","Río Negro","Arctium minus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Arctium","Arctium minus",c(401699.178276169, 6399851.78713973)
"161",2019-04-02,"research","Río Negro","Baccharis trimera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis trimera",c(402749.789080217, 6400674.33853666)
"162",2019-04-02,"research","Río Negro","Vernonanthura nudiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Vernonanthura","Vernonanthura nudiflora",c(402447.515419936, 6400824.42311626)
"163",2019-04-03,"research","Río Negro","Urolepis hecatantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Urolepis","Urolepis hecatantha",c(401272.078534571, 6401666.04847012)
"164",2019-04-03,"research","Río Negro","Nicotiana longiflora","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana longiflora",c(403252.610771475, 6400622.89463077)
"165",2019-01-26,"research","Maldonado","Schlechtendalia luzulifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Schlechtendalia","Schlechtendalia luzulifolia",c(659174.301611679, 6140700.80295018)
"166",2019-01-26,"research","Maldonado","Smallanthus connatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Smallanthus","Smallanthus connatus",c(659278.293016961, 6140464.26170178)
"167",2019-03-21,"research","Colonia","Senecio brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio brasiliensis",c(421639.380476826, 6188590.76976202)
"168",2019-03-21,"research","Colonia","Austroeupatorium inulifolium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Austroeupatorium","Austroeupatorium inulifolium",c(421630.909141095, 6188596.61300279)
"169",2019-04-02,"research","Río Negro","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(402715.111742931, 6400959.59631812)
"170",2019-04-04,"research","Río Negro","Galactia marginalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Galactia","Galactia marginalis",c(402142.623806773, 6400685.93000858)
"171",2019-04-04,"research","Río Negro","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",c(402051.395219541, 6400398.46329872)
"172",2019-04-06,"research","Río Negro","Datura ferox","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Datura","Datura ferox",c(402443.056637414, 6400534.50304294)
"173",2019-04-06,"research","Río Negro","Nierembergia linariifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Nierembergia","Nierembergia linariifolia",c(400551.069402644, 6400133.9725518)
"174",2019-04-06,"research","Canelones","Solanum pseudocapsicum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum pseudocapsicum",c(588619.985866933, 6142388.45755453)
"175",2019-04-06,"research","Canelones","Sesbania punicea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania punicea",c(588543.657257743, 6142467.60108364)
"176",2019-04-06,"research","Canelones","Calliandra tweediei","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","Calliandra tweediei",c(587734.763491901, 6140903.66479763)
"177",2019-04-08,"research","Río Negro","Pterocaulon polystachyum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pterocaulon","Pterocaulon polystachyum",c(400971.913798515, 6401502.30602346)
"178",2019-04-09,"research","Colonia","Cichorium intybus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cichorium","Cichorium intybus",c(421551.185909053, 6188940.80417534)
"179",2019-04-11,"research","Río Negro","Trichocline humilis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Trichocline","Trichocline humilis",c(401658.582726222, 6401832.53114686)
"180",2019-04-11,"research","Río Negro","Medicago sativa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Medicago","Medicago sativa",c(400119.75293155, 6399572.83297818)
"181",2019-04-13,"research","Soriano","Eclipta prostrata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eclipta","Eclipta prostrata",c(484693.798925948, 6334010.57332133)
"182",2019-04-08,"research","Montevideo","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Galinsoga","Galinsoga parviflora",c(576936.899247981, 6139149.03788701)
"183",2019-04-20,"research","Río Negro","Aldama anchusifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Aldama","Aldama anchusifolia",c(403641.820096218, 6399744.70400503)
"184",2019-04-20,"research","Río Negro","Hypochaeris albiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris albiflora",c(403635.932759299, 6399731.89727367)
"185",2019-04-14,"research","Río Negro","Chaptalia piloselloides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chaptalia","Chaptalia piloselloides",c(402501.997268335, 6401321.18916528)
"186",2019-04-21,"research","Soriano","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata",c(484412.983146962, 6334092.81282703)
"187",2019-04-21,"research","Soriano","Chrysolaena flexuosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Chrysolaena","Chrysolaena flexuosa",c(484441.117268493, 6334095.62920748)
"188",2019-03-26,"research","Montevideo","Helianthus tuberosus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Helianthus","Helianthus tuberosus",c(572569.327589788, 6141358.37220392)
"189",2018-12-07,"research","Montevideo","Enterolobium contortisiliquum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Enterolobium","Enterolobium contortisiliquum",c(573845.429348131, 6141387.94165885)
"190",2019-04-29,"research","Montevideo","Calliandra tweediei","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","Calliandra tweediei",c(566183.290626385, 6149938.86314442)
"191",2019-04-30,"research","Canelones","Trifolium repens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium repens",c(586889.297341081, 6160827.81002422)
"192",2019-04-30,"research","Canelones","Trifolium repens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium repens",c(586957.37697768, 6160761.54891255)
"193",2019-04-30,"research","Canelones","Calliandra tweediei","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","Calliandra tweediei",c(586991.690327191, 6160623.14742493)
"194",2019-04-30,"research","Maldonado","Hypochaeris radicata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata",c(717564.683420515, 6172077.01500137)
"195",2019-07-11,"research","Rivera","Soliva sessilis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Soliva","Soliva sessilis",c(637885.745382228, 6581350.81179564)
"196",2019-03-22,"research","Florida","Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",c(632221.121653552, 6251492.42085749)
"197",2019-01-05,"research","Montevideo","Enterolobium contortisiliquum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Enterolobium","Enterolobium contortisiliquum",c(576709.614488995, 6137894.83803693)
"198",2012-10-20,"research","Cerro Largo","Calliandra tweediei","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","Calliandra tweediei",c(805420.760006836, 6431379.69933016)
"199",2013-10-20,"research","Cerro Largo","Parodia ottonis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia ottonis",c(811800.953369823, 6428453.73297459)
"200",2014-12-15,"research","Cerro Largo","Parodia erinacea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia erinacea",c(806465.251975478, 6440004.0651982)
"201",2014-08-10,"research","Cerro Largo","Frailea gracillima","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Frailea","Frailea gracillima",c(817759.821938383, 6442769.96496337)
"202",2013-12-14,"research","Cerro Largo","Baccharis trimera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis trimera",c(803505.544769961, 6438751.2390063)
"203",2019-07-18,"research","Colonia","Senecio madagascariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio madagascariensis",c(427096.541122718, 6185481.28242882)
"204",2019-08-06,"research","Rocha","Opuntia arechavaletae","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia arechavaletae",c(724588.62921773, 6150981.41166382)
"205",2019-08-06,"research","Rocha","Parodia langsdorfii","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia langsdorfii",c(724848.5053526, 6168271.17873328)
"206",2019-08-07,"research","Maldonado","Opuntia aurantiaca","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia aurantiaca",c(678416.172074627, 6134674.77973372)
"207",2019-08-23,"research","Montevideo","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(560873.790743061, 6150233.97877537)
"208",2019-08-26,"research","Soriano","Trifolium repens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium repens",c(465419.809597148, 6252102.6206018)
"209",2019-08-31,"research","Canelones","Taraxacum officinale","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Taraxacum","Taraxacum officinale",c(570345.335722344, 6155614.20683783)
"210",2019-09-04,"research","Rocha","Senecio madagascariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio madagascariensis",c(729046.10489191, 6151060.81643243)
"211",2019-09-04,"research","Rocha","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(724801.324645619, 6148352.12823115)
"212",2019-03-27,"research","Rocha","Parodia ottonis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Parodia","Parodia ottonis",c(728380.784316439, 6167562.66492683)
"213",2019-04-08,"research","Rocha","Xanthium strumarium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Xanthium","Xanthium strumarium",c(724361.145333362, 6148297.05503635)
"214",2019-09-21,"research","Canelones","Baccharis trimera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis trimera",c(634144.096171818, 6149773.19609022)
"215",2019-09-24,"research","Canelones","Brunfelsia australis","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Brunfelsia","Brunfelsia australis",c(605562.023710549, 6150074.2572797)
"216",2019-09-28,"research","Paysandú","Sonchus asper","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus asper",c(405103.860592319, 6404175.66855592)
"217",2019-09-20,"research","Colonia","Opuntia arechavaletae","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia arechavaletae",c(418625.153133685, 6190631.90559847)
"218",2019-10-09,"research","Maldonado","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acacia","Acacia longifolia",c(647993.481727437, 6147876.62170662)
"219",2019-09-24,"research","Canelones","Brunfelsia australis","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Brunfelsia","Brunfelsia australis",c(605575.070394284, 6150074.0629934)
"220",2019-10-19,"research","Río Negro","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",c(402545.01495466, 6400445.67959765)
"221",2019-10-19,"research","Río Negro","Hymenoxys anthemoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hymenoxys","Hymenoxys anthemoides",c(402391.686672601, 6398512.64069993)
"222",2019-10-19,"research","Río Negro","Erigeron lorentzii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron lorentzii",c(402665.401618879, 6400943.91788367)
"223",2019-10-19,"research","Río Negro","Senecio pterophorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio pterophorus",c(402428.809258446, 6401526.82182473)
"224",2019-10-19,"research","Colonia","Senecio crassiflorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio crassiflorus",c(419476.145381964, 6188801.62170715)
"225",2019-10-24,"research","Colonia","Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare",c(422496.052884738, 6186120.29098851)
"226",2019-10-24,"research","Colonia","Erythrina crista-galli","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli",c(422496.434616228, 6186386.82086823)
