"","id","observado","user_id","latitude","longitude","place_admin1_name","especie","clase","familia","distribucion","largo_cm","status_global","status_regional","usuario","nivel","ranking"
"55",1544374,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Haematopus palliatus","Aves","Haematopodidae",8,35,"LC","LC",NA,NA,NA
"56",1544379,"2015-01-29",103876,-32.371842743,-54.2477416992,"Cerro Largo","Rhea americana","Aves","Rheidae",19,140,"NT","LC",NA,NA,NA
"57",1544385,"2015-01-28",103876,-32.36667,-54.18333,"Cerro Largo","Pyrocephalus rubinus","Aves","Tyrannidae",19,13,"LC","LC",NA,NA,NA
"58",1544389,"2015-01-27",103876,-31.73333,-55.98333,"Tacuarembó","Xolmis irupero","Aves","Tyrannidae",19,17,"LC","LC",NA,NA,NA
"59",1544425,"2015-01-26",103876,-34.04583,-53.5405,"Rocha","Athene cunicularia","Aves","Strigidae",19,25,"LC","NT",NA,NA,NA
"60",1544458,"2015-01-26",103876,-31.66667,-57.91667,"Paysandú","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC",NA,NA,NA
"61",1544467,"2015-01-26",103876,-31.66667,-57.91667,"Paysandú","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC",NA,NA,NA
"62",1544492,"2015-01-26",103876,-31.95,-57.88333,"Paysandú","Zonotrichia capensis","Aves","Passerellidae",19,12,"LC","LC",NA,NA,NA
"63",1544494,"2015-01-26",103876,-31.95,-57.88333,"Paysandú","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC",NA,NA,NA
"64",1544513,"2015-01-30",103876,-34.04583,-53.5405,"Rocha","Milvago chimango","Aves","Falconidae",19,37,"LC","LC",NA,NA,NA
"65",1544517,"2015-01-28",103876,-32.36667,-54.18333,"Cerro Largo","Aramus guarauna","Aves","Aramidae",19,55,"LC","LC",NA,NA,NA
"66",1544523,"2015-01-30",103876,-34.04583,-53.5405,"Rocha","Ciconia maguari","Aves","Ciconiidae",19,85,"LC","LC",NA,NA,NA
"67",1544526,"2015-01-30",103876,-34.04583,-53.5405,"Rocha","Progne tapera","Aves","Hirundinidae",19,16,"LC","LC",NA,NA,NA
"68",1544530,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Charadrius semipalmatus","Aves","Charadriidae",5,15,"LC","LC",NA,NA,NA
"69",1544537,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Charadrius semipalmatus","Aves","Charadriidae",5,15,"LC","LC",NA,NA,NA
"70",1544545,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Chroicocephalus maculipennis","Aves","Laridae",19,35,"LC","LC",NA,NA,NA
"71",1544548,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Chroicocephalus maculipennis","Aves","Laridae",19,35,"LC","LC",NA,NA,NA
"72",1544549,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Haematopus palliatus","Aves","Haematopodidae",8,35,"LC","LC",NA,NA,NA
"73",1544552,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Tringa flavipes","Aves","Scolopacidae",19,25,"LC","LC",NA,NA,NA
"74",1544562,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Tringa flavipes","Aves","Scolopacidae",19,25,"LC","LC",NA,NA,NA
"75",1544567,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Pluvialis dominica","Aves","Charadriidae",19,23,"LC","LC",NA,NA,NA
"76",1544572,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Tringa flavipes","Aves","Scolopacidae",19,25,"LC","LC",NA,NA,NA
"77",1544626,"2015-01-29",103876,-32.36667,-54.18333,"Cerro Largo","Colaptes melanochloros","Aves","Picidae",19,23,"LC","LC",NA,NA,NA
"78",1544628,"2015-01-30",103876,-34.04583,-53.5405,"Rocha","Colaptes campestris","Aves","Picidae",19,27,"LC","LC",NA,NA,NA
"79",1544633,"2015-01-30",103876,-34.04583,-53.5405,"Rocha","Guira guira","Aves","Cuculidae",19,36,"LC","LC",NA,NA,NA
"80",1544641,"2015-02-01",103876,-34.66667,-54.16667,"Rocha","Calidris fuscicollis","Aves","Scolopacidae",19,16,"LC","LC",NA,NA,NA
"81",1544691,"2015-01-25",103876,-31.95,-57.88333,"Paysandú","Syrigma sibilatrix","Aves","Ardeidae",19,48,"LC","LC",NA,NA,NA
"82",1686079,"2015-01-30",103876,-34.00372,-53.543696,"Rocha","Progne chalybea","Aves","Hirundinidae",19,18,"LC","LC",NA,NA,NA
"83",1777640,"2015-07-14",16454,-34.472358,-57.851689,"Colonia","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC",NA,NA,NA
"84",1777657,"2015-07-14",16454,-34.472204,-57.851617,"Colonia","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC",NA,NA,NA
"85",1920527,"2015-04-01",104948,-34.8659331314,-55.2529907227,"Maldonado","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC","javier1-flaniguen","principiante",344
"86",1920543,"2011-04-21",104948,-32.7202878811,-53.3084106445,"Cerro Largo","Cathartes burrovianus","Aves","Cathartidae",19,56,"LC","LC","javier1-flaniguen","principiante",344
"87",1920555,"2015-04-01",104948,-34.8653697424,-55.2553939819,"Maldonado","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC","javier1-flaniguen","principiante",344
"88",1920568,"2015-04-01",104948,-34.8129576968,-55.2584838867,"Maldonado","Coragyps atratus","Aves","Cathartidae",19,53,"LC","LC","javier1-flaniguen","principiante",344
"89",1920635,"2011-04-10",104948,-32.3490774393,-53.9226150513,"Cerro Largo","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC","javier1-flaniguen","principiante",344
"90",1920655,"2015-04-01",104948,-34.8121120678,-55.2529907227,"Maldonado","Coragyps atratus","Aves","Cathartidae",19,53,"LC","LC","javier1-flaniguen","principiante",344
"91",1920662,"2011-04-10",104948,-32.3480622923,-53.8446807861,"Cerro Largo","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC","javier1-flaniguen","principiante",344
"92",2355601,"2015-11-03",103393,-34.472607,-57.841463,"Colonia","Hymenops perspicillatus","Aves","Tyrannidae",19,13,"LC","LC",NA,NA,NA
"93",2566954,"2015-11-02",38254,-33.065075,-58.06961,"Río Negro","Caracara plancus","Aves","Falconidae",19,55,"LC","LC","cmbiancardi","principiante",103
"94",2566958,"2015-10-23",38254,-32.320594,-58.083214,"Paysandú","Zonotrichia capensis","Aves","Passerellidae",19,12,"LC","LC","cmbiancardi","principiante",103
"95",2566961,"2015-05-30",38254,-31.6156,-57.984359,"Paysandú","Cyanocorax chrysops","Aves","Corvidae",16,32,"LC","LC","cmbiancardi","principiante",103
"96",2566965,"2015-05-30",38254,-31.612996,-57.984123,"Paysandú","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC","cmbiancardi","principiante",103
"97",2566971,"2015-04-20",38254,-34.911308,-56.208393,"Montevideo","Larus dominicanus dominicanus",NA,NA,NA,NA,NA,NA,"cmbiancardi","principiante",103
"98",2566974,"2015-02-26",38254,-34.910657,-56.20599,"Montevideo","Egretta thula","Aves","Ardeidae",19,39,"LC","LC","cmbiancardi","principiante",103
"99",2566977,"2014-10-25",38254,-32.306213,-58.093471,"Paysandú","Zenaida auriculata","Aves","Columbidae",19,23,"LC","LC","cmbiancardi","principiante",103
"100",2566981,"2014-10-25",38254,-32.306213,-58.093471,"Paysandú","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC","cmbiancardi","principiante",103
"101",2566983,"2014-10-17",38254,-34.895048,-56.153397,"Montevideo","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC","cmbiancardi","principiante",103
"102",2566984,"2014-05-26",38254,-31.269821,-57.910308,"Salto","Ardea cocoi","Aves","Ardeidae",19,75,"LC","LC","cmbiancardi","principiante",103
"103",3036766,"2015-01-28",103876,-32.384796,-54.17273,"Cerro Largo","Icterus pyrrhopterus","Aves","Icteridae",19,19,"LC","LC",NA,NA,NA
"104",3036802,"2015-01-26",103876,-31.610466,-57.981699,"Paysandú","Cathartes aura","Aves","Cathartidae",19,60,"LC","LC",NA,NA,NA
"105",3098863,"2015-02-20",230785,-32.571952,-56.441939,"Tacuarembó","Eptesicus diminutus","Mammalia","Vespertilionidae",4,9,"LC","NE","santicarvalho","principiante",809
"106",3710991,"2016-07-18",38254,-34.437124,-57.879624,"Colonia","Tigrisoma lineatum","Aves","Ardeidae",19,62,"LC","LC","cmbiancardi","principiante",103
"107",3710998,"2016-07-17",38254,-32.53321,-58.023047,"Río Negro","Aramides ypecaha","Aves","Rallidae",19,45,"LC","LC","cmbiancardi","principiante",103
"108",3711017,"2016-07-18",38254,-34.437124,-57.879624,"Colonia","Hymenops perspicillatus","Aves","Tyrannidae",19,13,"LC","LC","cmbiancardi","principiante",103
"109",3711040,"2016-07-18",38254,-34.467805,-57.79537,"Colonia","Milvago chimango","Aves","Falconidae",19,37,"LC","LC","cmbiancardi","principiante",103
"110",3711047,"2016-07-18",38254,-34.467805,-57.79537,"Colonia","Caracara plancus","Aves","Falconidae",19,55,"LC","LC","cmbiancardi","principiante",103
"111",3711048,"2016-07-18",38254,-34.443654,-57.860913,"Colonia","Caracara plancus","Aves","Falconidae",19,55,"LC","LC","cmbiancardi","principiante",103
"112",3711059,"2016-07-18",38254,-34.467805,-57.79537,"Colonia","Charadrius collaris","Aves","Charadriidae",19,14,"LC","LC","cmbiancardi","principiante",103
"113",3711068,"2016-07-17",38254,-32.53321,-58.023047,"Río Negro","Rupornis magnirostris","Aves","Accipitridae",19,38,"LC","LC","cmbiancardi","principiante",103
"114",3711072,"2016-07-18",38254,-34.437124,-57.879624,"Colonia","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC","cmbiancardi","principiante",103
"115",3711078,"2016-07-19",38254,-34.010834,-58.295001,"Colonia","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC","cmbiancardi","principiante",103
"116",3711083,"2016-07-19",38254,-34.010834,-58.295001,"Colonia","Chroicocephalus maculipennis","Aves","Laridae",19,35,"LC","LC","cmbiancardi","principiante",103
"117",3934153,"2016-08-21",38254,-32.324438,-58.010194,"Paysandú","Athene cunicularia","Aves","Strigidae",19,25,"LC","NT","cmbiancardi","principiante",103
"118",3957181,"2016-08-24",313110,-34.2024537662,-57.5711136684,"Colonia","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC","oscarmartnez","principiante",810
"119",3962720,"2015-01-25",103876,-31.839572,-57.885349,"Paysandú","Chauna torquata","Aves","Anhimidae",19,85,"LC","LC",NA,NA,NA
"120",4134314,"2016-09-10",38254,-34.682363,-54.285635,"Rocha","Colaptes campestris","Aves","Picidae",19,27,"LC","LC","cmbiancardi","principiante",103
"121",4134315,"2016-09-10",38254,-34.682646,-54.29248,"Rocha","Caracara plancus","Aves","Falconidae",19,55,"LC","LC","cmbiancardi","principiante",103
"122",4134426,"2016-09-10",38254,-34.680405,-54.419016,"Rocha","Rupornis magnirostris","Aves","Accipitridae",19,38,"LC","LC","cmbiancardi","principiante",103
"123",4461321,"2016-10-30",38254,-32.339859,-57.994916,"Paysandú","Tyrannus savana","Aves","Tyrannidae",19,38,"LC","LC","cmbiancardi","principiante",103
"124",4461344,"2016-10-30",38254,-32.2953785633,-57.9705559598,"Paysandú","Leistes superciliaris","Aves","Icteridae",19,17,"LC","LC","cmbiancardi","principiante",103
"125",4461355,"2016-10-30",38254,-32.318835,-57.958674,"Paysandú","Syrigma sibilatrix","Aves","Ardeidae",19,48,"LC","LC","cmbiancardi","principiante",103
"126",4461369,"2016-10-30",38254,-32.318835,-57.958674,"Paysandú","Dendrocygna viduata","Aves","Anatidae",19,42,"LC","LC","cmbiancardi","principiante",103
"127",4461382,"2016-10-30",38254,-32.32491,-58.009507,"Paysandú","Plegadis chihi","Aves","Threskiornithidae",19,40,"LC","LC","cmbiancardi","principiante",103
"128",4461395,"2016-10-30",38254,-32.32491,-58.009507,"Paysandú","Egretta thula","Aves","Ardeidae",19,39,"LC","LC","cmbiancardi","principiante",103
"129",4461404,"2016-10-30",38254,-32.32491,-58.009507,"Paysandú","Jacana jacana","Aves","Jacanidae",19,25,"LC","LC","cmbiancardi","principiante",103
"130",4461407,"2016-10-30",38254,-32.32491,-58.009507,"Paysandú","Himantopus mexicanus melanurus",NA,NA,NA,NA,NA,NA,"cmbiancardi","principiante",103
"131",4550061,"2016-11-12",38254,-32.318835,-57.958674,"Paysandú","Paroaria coronata","Aves","Thraupidae",19,17,"LC","LC","cmbiancardi","principiante",103
"132",4550083,"2016-11-12",38254,-32.318835,-57.958674,"Paysandú","Platalea ajaja","Aves","Threskiornithidae",19,55,"LC","LC","cmbiancardi","principiante",103
"133",4550341,"2016-11-06",38254,-32.665119,-58.137609,"Río Negro","Chlorostilbon lucidus","Aves","Trochilidae",19,7,"LC","LC","cmbiancardi","principiante",103
"134",4564503,"2016-11-13",38254,-31.873548,-57.970132,"Paysandú","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC","cmbiancardi","principiante",103
"135",4564506,"2016-11-13",38254,-31.873548,-57.970132,"Paysandú","Progne tapera","Aves","Hirundinidae",19,16,"LC","LC","cmbiancardi","principiante",103
"136",4564511,"2016-11-13",38254,-31.873548,-57.970132,"Paysandú","Colaptes campestris","Aves","Picidae",19,27,"LC","LC","cmbiancardi","principiante",103
"137",4832847,"2015-01-26",103876,-31.8404514129,-57.8845274448,"Paysandú","Chloroceryle amazona","Aves","Alcedinidae",19,26,"LC","LC",NA,NA,NA
"138",4853739,"2016-12-27",320135,-34.9266666667,-54.936745,"Maldonado","Turdus rufiventris","Aves","Turdidae",19,23,"LC","LC","dmartell75","principiante",429
"139",4990316,"2017-01-14",38254,-32.293952,-57.960605,"Paysandú","Colaptes melanochloros","Aves","Picidae",19,23,"LC","LC","cmbiancardi","principiante",103
"140",4990321,"2017-01-22",38254,-32.302804,-58.031158,"Paysandú","Xolmis irupero","Aves","Tyrannidae",19,17,"LC","LC","cmbiancardi","principiante",103
"141",5199938,"2017-02-28",38254,-32.327974,-57.96318,"Paysandú","Ammodramus humeralis","Aves","Passerellidae",19,11,"LC","LC","cmbiancardi","principiante",103
"142",5199943,"2017-02-28",38254,-32.327974,-57.96318,"Paysandú","Syrigma sibilatrix","Aves","Ardeidae",19,48,"LC","LC","cmbiancardi","principiante",103
"143",5199952,"2017-02-28",38254,-32.306939,-58.013112,"Paysandú","Guira guira","Aves","Cuculidae",19,36,"LC","LC","cmbiancardi","principiante",103
"144",5199953,"2017-02-28",38254,-32.327974,-57.96318,"Paysandú","Guira guira","Aves","Cuculidae",19,36,"LC","LC","cmbiancardi","principiante",103
"145",5199954,"2017-02-28",38254,-32.306939,-58.013112,"Paysandú","Nengetus cinereus","Aves","Tyrannidae",19,20,"LC","LC","cmbiancardi","principiante",103
"146",5199958,"2017-02-28",38254,-32.306939,-58.013112,"Paysandú","Paroaria coronata","Aves","Thraupidae",19,17,"LC","LC","cmbiancardi","principiante",103
"147",5199960,"2017-02-28",38254,-32.306939,-58.013112,"Paysandú","Ardea alba","Aves","Ardeidae",19,65,"LC","LC","cmbiancardi","principiante",103
"148",5199966,"2017-02-28",38254,-32.306939,-58.013112,"Paysandú","Jacana jacana","Aves","Jacanidae",19,25,"LC","LC","cmbiancardi","principiante",103
"149",5230017,"2017-03-05",38254,-32.345451,-57.949254,"Paysandú","Rupornis magnirostris","Aves","Accipitridae",19,38,"LC","LC","cmbiancardi","principiante",103
"150",5230023,"2017-03-05",38254,-32.375612,-58.021373,"Paysandú","Athene cunicularia","Aves","Strigidae",19,25,"LC","NT","cmbiancardi","principiante",103
"151",5454193,"2017-03-09",431747,-34.3781152958,-57.8466442713,"Colonia","Athene cunicularia","Aves","Strigidae",19,25,"LC","NT",NA,NA,NA
"152",5485649,"2017-03-09",431747,-34.4019962689,-57.8538010244,"Colonia","Rupornis magnirostris","Aves","Accipitridae",19,38,"LC","LC",NA,NA,NA
"153",5485696,"2017-03-09",431747,-34.2529466298,-57.8756709224,"Colonia","Colaptes campestris","Aves","Picidae",19,27,"LC","LC",NA,NA,NA
"154",5505927,"2017-03-09",431747,-34.2541175986,-57.8799114918,"Colonia","Guira guira","Aves","Cuculidae",19,36,"LC","LC",NA,NA,NA
"155",5535388,"2015-01-12",438547,-34.468851,-57.852556,"Colonia","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC",NA,NA,NA
"156",5565526,"2012-02-25",142253,-34.9368789,-54.9281496,"Maldonado","Phimosus infuscatus","Aves","Threskiornithidae",19,40,"LC","LC",NA,NA,NA
"157",5565527,"2012-02-26",142253,-34.9368789,-54.9281496,"Maldonado","Larus dominicanus","Aves","Laridae",16,55,"LC","LC",NA,NA,NA
"158",5565528,"2012-02-26",142253,-34.8531859678,-54.9847788931,"Maldonado","Chelonia mydas","Reptilia","Cheloniidae",5,92,"EN","VU",NA,NA,NA
"159",5565529,"2012-02-26",142253,-34.9368789,-54.9281496,"Maldonado","Chroicocephalus maculipennis","Aves","Laridae",19,35,"LC","LC",NA,NA,NA
"160",5565530,"2012-02-26",142253,-34.9368789,-54.9281496,"Maldonado","Rynchops niger","Aves","Laridae",13,40,"LC","LC",NA,NA,NA
"161",6290222,"2017-01-30",1181,-34.8463883199,-56.0222482681,"Canelones","Aramides ypecaha","Aves","Rallidae",19,45,"LC","LC",NA,NA,NA
"162",6290553,"2017-01-30",1181,-34.9295712235,-54.9271559715,"Maldonado","Furnarius rufus","Aves","Furnariidae",19,18,"LC","LC",NA,NA,NA
"163",6290949,"2017-01-30",1181,-34.9294462,-54.9271454,"Maldonado","Zenaida auriculata","Aves","Columbidae",19,23,"LC","LC",NA,NA,NA
"164",6291517,"2017-01-30",1181,-34.9278119839,-56.1633110046,"Montevideo","Patagioenas picazuro","Aves","Columbidae",19,35,"LC","LC",NA,NA,NA
"165",6291959,"2017-01-30",1181,-34.9448398418,-54.9319839478,"Maldonado","Phimosus infuscatus","Aves","Threskiornithidae",19,40,"LC","LC",NA,NA,NA
"166",6292137,"2017-01-30",1181,-34.9315415275,-54.9532699585,"Maldonado","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC",NA,NA,NA
"167",6295941,"2017-01-30",1181,-34.9180297809,-56.172064403,"Montevideo","Larus dominicanus","Aves","Laridae",16,55,"LC","LC",NA,NA,NA
"168",6295942,"2017-01-30",1181,-34.9180297809,-56.172064403,"Montevideo","Chroicocephalus maculipennis","Aves","Laridae",19,35,"LC","LC",NA,NA,NA
"169",6295943,"2017-01-30",1181,-34.9180297809,-56.172064403,"Montevideo","Chroicocephalus maculipennis","Aves","Laridae",19,35,"LC","LC",NA,NA,NA
"170",6295944,"2017-01-30",1181,-34.9180297809,-56.172064403,"Montevideo","Nannopterum brasilianum","Aves","Phalacrocoracidae",19,63,"LC","LC",NA,NA,NA
"171",6295945,"2017-01-30",1181,-34.9180297809,-56.172064403,"Montevideo","Sterna trudeaui","Aves","Laridae",13,32,"LC","LC",NA,NA,NA
"172",6296524,"2017-01-30",1181,-34.7821781223,-55.9891172432,"Canelones","Geranoaetus albicaudatus","Aves","Accipitridae",19,53,"LC","LC",NA,NA,NA
"173",6321638,"2017-05-22",38254,-32.315952,-57.898914,"Paysandú","Chloroceryle americana","Aves","Alcedinidae",19,18,"LC","LC","cmbiancardi","principiante",103
"174",6543838,"2017-06-03",38254,-31.664705,-57.965326,"Paysandú","Nannopterum brasilianum","Aves","Phalacrocoracidae",19,63,"LC","LC","cmbiancardi","principiante",103
"175",6704169,"2017-04-30",38254,-32.341971,-57.972106,"Paysandú","Guira guira","Aves","Cuculidae",19,36,"LC","LC","cmbiancardi","principiante",103
"176",6704181,"2017-06-17",38254,-32.665119,-58.137609,"Río Negro","Caracara plancus","Aves","Falconidae",19,55,"LC","LC","cmbiancardi","principiante",103
"177",6704198,"2017-06-17",38254,-32.649493,-58.124799,"Río Negro","Ciconia maguari","Aves","Ciconiidae",19,85,"LC","LC","cmbiancardi","principiante",103
"178",6704276,"2017-05-27",38254,-32.315952,-57.898914,"Paysandú","Pitangus sulphuratus","Aves","Tyrannidae",19,22,"LC","LC","cmbiancardi","principiante",103
"179",6704293,"2017-04-30",38254,-32.303529,-58.023605,"Paysandú","Pseudoleistes virescens","Aves","Icteridae",19,21,"LC","LC","cmbiancardi","principiante",103
"180",6704309,"2017-04-16",38254,-32.327974,-57.96318,"Paysandú","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC","cmbiancardi","principiante",103
"181",6704324,"2017-04-16",38254,-32.327974,-57.96318,"Paysandú","Paroaria coronata","Aves","Thraupidae",19,17,"LC","LC","cmbiancardi","principiante",103
"182",6809634,"2017-06-25",38254,-32.63605,-58.133039,"Río Negro","Colaptes melanochloros","Aves","Picidae",19,23,"LC","LC","cmbiancardi","principiante",103
"183",6809950,"2017-06-03",38254,-31.664705,-57.965326,"Paysandú","Aramus guarauna","Aves","Aramidae",19,55,"LC","LC","cmbiancardi","principiante",103
"184",6809951,"2017-06-25",38254,-32.649493,-58.124799,"Río Negro","Aramus guarauna","Aves","Aramidae",19,55,"LC","LC","cmbiancardi","principiante",103
"185",6970136,"2017-07-08",477998,-32.37997905,-53.92697861,"Cerro Largo","Didelphis albiventris","Mammalia","Didelphidae",19,90,"LC","LC",NA,NA,NA
"186",6970137,"2017-07-08",477998,-32.37826382,-54.00389455,"Cerro Largo","Cerdocyon thous","Mammalia","Canidae",19,110,"LC","LC",NA,NA,NA
"187",6970138,"2017-07-08",477998,-32.38082107,-54.01652109,"Cerro Largo","Lycalopex gymnocercus","Mammalia","Canidae",19,97,"LC","NT",NA,NA,NA
"188",7036602,"2017-07-11",477998,-32.56051339,-54.57835282,"Cerro Largo","Conepatus chinga","Mammalia","Mephitidae",19,57,"LC","NT",NA,NA,NA
"189",7036604,"2017-07-11",477998,-32.57085939,-54.58295678,"Cerro Largo","Lycalopex gymnocercus","Mammalia","Canidae",19,97,"LC","NT",NA,NA,NA
"190",7036607,"2017-07-12",477998,-32.69825666,-54.6179552,"Cerro Largo","Nothura maculosa","Aves","Tinamidae",19,25,"LC","LC",NA,NA,NA
"191",7036609,"2017-07-12",477998,-32.86673689,-54.861358,"Cerro Largo","Erythrolamprus poecilogyrus","Reptilia","Colubridae",19,70,"NE","LC",NA,NA,NA
"192",7036618,"2017-07-12",477998,-32.88746866,-54.88225339,"Cerro Largo","Cerdocyon thous","Mammalia","Canidae",19,110,"LC","LC",NA,NA,NA
"193",7191892,"2015-02-11",545354,-34.8860942707,-56.0591125488,"Montevideo","Amphisbaena munoai","Reptilia","Amphisbaenidae",12,15,"NE","LC",NA,NA,NA
"194",7253680,"2017-07-14",477998,-33.10663975,-55.38830267,"Durazno","Conepatus chinga","Mammalia","Mephitidae",19,57,"LC","NT",NA,NA,NA
"195",7253681,"2017-07-14",477998,-33.1185303,-55.5745283,"Durazno","Conepatus chinga","Mammalia","Mephitidae",19,57,"LC","NT",NA,NA,NA
"196",7253682,"2017-07-15",477998,-33.28268062,-56.10787207,"Durazno","Conepatus chinga","Mammalia","Mephitidae",19,57,"LC","NT",NA,NA,NA
"197",7253683,"2017-07-15",477998,-33.3044841,-56.16382869,"Durazno","Lycalopex gymnocercus","Mammalia","Canidae",19,97,"LC","NT",NA,NA,NA
"198",7253684,"2017-07-15",477998,-33.30429745,-56.16987501,"Durazno","Conepatus chinga","Mammalia","Mephitidae",19,57,"LC","NT",NA,NA,NA
"199",7253685,"2017-07-15",477998,-33.30718358,-56.20851461,"Durazno","Procyon cancrivorus","Mammalia","Procyonidae",19,107,"LC","LC",NA,NA,NA
"200",7253686,"2017-07-15",477998,-33.30896779,-56.22036774,"Durazno","Conepatus chinga","Mammalia","Mephitidae",19,57,"LC","NT",NA,NA,NA
"201",7253687,"2017-07-15",477998,-33.30060065,-56.34503548,"Durazno","Conepatus chinga","Mammalia","Mephitidae",19,57,"LC","NT",NA,NA,NA
"202",7253689,"2017-07-18",477998,-34.0341177,-57.36615078,"Colonia","Procyon cancrivorus","Mammalia","Procyonidae",19,107,"LC","LC",NA,NA,NA
"203",7306287,"2006-09-24",370278,-34.8964912006,-56.1037015915,"Montevideo","Tringa melanoleuca","Aves","Scolopacidae",19,33,"LC","LC",NA,NA,NA
"204",7306288,"2006-09-26",370278,-34.8835370932,-56.1439990997,"Montevideo","Zonotrichia capensis","Aves","Passerellidae",19,12,"LC","LC",NA,NA,NA
"205",7361470,"2017-08-05",562292,-32.3637237549,-54.1586151123,"Cerro Largo","Patagioenas maculosa","Aves","Columbidae",19,33,"LC","LC","kau90","principiante",818
"206",7380814,"2017-08-06",566318,-34.9059750268,-56.193773858,"Montevideo","Passer domesticus","Aves","Passeridae",19,13,"LC","NE","roxanaaguirre","principiante",821
"207",7380946,"2017-08-06",38254,-32.315716,-57.878036,"Paysandú","Mimus saturninus","Aves","Mimidae",19,25,"LC","LC","cmbiancardi","principiante",103
"208",7381180,"2017-07-19",38254,-34.337766,-53.792281,"Rocha","Ardea alba","Aves","Ardeidae",19,65,"LC","LC","cmbiancardi","principiante",103
"209",7381765,"2017-07-20",38254,-34.436681,-53.911457,"Rocha","Turdus rufiventris","Aves","Turdidae",19,23,"LC","LC","cmbiancardi","principiante",103
"210",7481141,"2017-08-13",38254,-32.416051,-57.9146,"Paysandú","Xolmis irupero","Aves","Tyrannidae",19,17,"LC","LC","cmbiancardi","principiante",103
"211",7589697,"2017-08-08",596043,-34.9139216667,-56.1766133333,"Montevideo","Myiopsitta monachus","Aves","Psittacidae",19,27,"LC","LC",NA,NA,NA
"212",7593324,"2017-08-08",596043,-34.9139533333,-56.1760866667,"Montevideo","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC",NA,NA,NA
"213",7595198,"2017-08-09",596043,-34.8608166667,-56.19972,"Montevideo","Turdus rufiventris","Aves","Turdidae",19,23,"LC","LC",NA,NA,NA
"214",7595344,"2017-08-08",596043,-34.91502,-56.17062,"Montevideo","Vanellus chilensis","Aves","Charadriidae",19,32,"LC","LC",NA,NA,NA
"215",7674412,"2013-02-25",601290,-34.2642474,-57.6106775,"Colonia","Leptodactylus mystacinus","Amphibia","Leptodactylidae",19,6,"LC","LC",NA,NA,NA
"216",7674447,"2013-03-02",601290,-34.2750352,-53.783028,"Rocha","Bothrops alternatus","Reptilia","Viperidae",19,150,"NE","LC",NA,NA,NA
"217",7674458,"2013-03-08",601290,-34.402302,-53.794941,"Rocha","Amphisbaena darwinii","Reptilia","Amphisbaenidae",13,28,"NE","LC",NA,NA,NA
"218",7674481,"2013-03-02",601290,-34.2685099813,-53.7790797238,"Rocha","Erythrolamprus poecilogyrus","Reptilia","Colubridae",19,70,"NE","LC",NA,NA,NA
"219",7674504,"2013-03-09",601290,-34.9011127,-56.1645314,"Montevideo","Rhinella arenarum","Amphibia","Bufonidae",10,11.5,"LC","LC",NA,NA,NA
"220",7674567,"2013-03-01",601290,-34.2750352,-53.783028,"Rocha","Physalaemus biligonigerus","Amphibia","Leptodactylidae",12,4,"LC","LC",NA,NA,NA
"221",7674578,"2013-03-02",601290,-34.2750352,-53.783028,"Rocha","Rhinella arenarum","Amphibia","Bufonidae",10,11.5,"LC","LC",NA,NA,NA
"222",7674589,"2013-03-06",601290,-34.9368789,-54.9281496,"Maldonado","Teius oculatus","Reptilia","Teiidae",19,12,"NE","LC",NA,NA,NA
"223",7674617,"2013-03-04",601290,-34.0037425716,-53.5486644153,"Rocha","Salvator merianae","Reptilia","Teiidae",19,140,"LC","LC",NA,NA,NA
"224",7674661,"2013-03-05",601290,-34.8513281,-55.0191916,"Maldonado","Salvator merianae","Reptilia","Teiidae",19,140,"LC","LC",NA,NA,NA
