id,observado,usuario,latitude,longitude,place_admin1_name,especie,clase,familia,distribucion,largo_cm,status_global,status_regional,nivel,ranking
120442135,2019-07-18,batitu,-32.6769503082,-57.7615499825,Río Negro,Melanerpes cactorum,Aves,Picidae,6,16,LC,VU,intermedio,13
120442140,2019-07-19,batitu,-32.7021934,-57.6382382,Río Negro,Ammodramus humeralis,Aves,Passerellidae,19,11,LC,LC,intermedio,13
120442143,2019-07-18,batitu,-32.7021934,-57.6382382,Río Negro,Colaptes melanochloros,Aves,Picidae,19,23,LC,LC,intermedio,13
120442144,2019-07-21,batitu,-32.7021934,-57.6382382,Río Negro,Drymornis bridgesii,Aves,Furnariidae,19,26,LC,LC,intermedio,13
120442145,2019-07-28,batitu,-34.6336727957,-56.5610672973,San José,Limnornis curvirostris,Aves,Furnariidae,14,16,LC,VU,intermedio,13
120442147,2019-08-18,batitu,-34.8643645,-55.2716278,Maldonado,Thalassarche melanophris,Aves,Diomedeidae,6,90,LC,LC,intermedio,13
120442148,2019-08-18,batitu,-34.8643645,-55.2716278,Maldonado,Macronectes giganteus,Aves,Procellariidae,6,95,LC,LC,intermedio,13
120442149,2019-09-01,batitu,-34.0783417,-54.6073376,Maldonado,Pachyramphus viridis,Aves,Tityridae,16,14,LC,LC,intermedio,13
120442152,2019-09-01,batitu,-34.0783417,-54.6073376,Maldonado,Thamnophilus caerulescens,Aves,Thamnophilidae,19,13,LC,LC,intermedio,13
120442153,2019-09-01,batitu,-34.0783417,-54.6073376,Maldonado,Coragyps atratus,Aves,Cathartidae,19,53,LC,LC,intermedio,13
120442154,2019-09-08,batitu,-34.7617171,-56.4286891,San José,Tachuris rubrigastra,Aves,Tyrannidae,16,10,LC,LC,intermedio,13
120442157,2019-09-08,batitu,-34.7617171,-56.4286891,San José,Anthus hellmayri,Aves,Motacillidae,19,14,LC,LC,intermedio,13
120442159,2019-08-18,batitu,-34.8643645,-55.2716278,Maldonado,Stercorarius antarcticus,Aves,Stercorariidae,5,60,NE,LC,intermedio,13
120442160,2019-08-18,batitu,-34.8643645,-55.2716278,Maldonado,Stercorarius chilensis,Aves,Stercorariidae,2,54,LC,NE,intermedio,13
120442165,2019-09-08,batitu,-34.6022423545,-56.4722751171,San José,Calidris subruficollis,Aves,Scolopacidae,19,20,NT,VU,intermedio,13
120442167,2019-09-08,batitu,-34.7617171,-56.4286891,San José,Spatula versicolor,Aves,Anatidae,19,37,LC,LC,intermedio,13
120442168,2019-09-08,batitu,-34.7617171,-56.4286891,San José,Aramus guarauna,Aves,Aramidae,19,55,LC,LC,intermedio,13
120442170,2019-09-08,batitu,-34.7617171,-56.4286891,San José,Fulica rufifrons,Aves,Rallidae,19,32,LC,LC,intermedio,13
120442172,2019-09-08,batitu,-34.7617171,-56.4286891,San José,Rollandia rolland,Aves,Podicipedidae,19,25,LC,LC,intermedio,13
120442177,2019-09-08,batitu,-34.7617171,-56.4286891,San José,Hymenops perspicillatus,Aves,Tyrannidae,19,13,LC,LC,intermedio,13
120442180,2019-09-08,batitu,-34.7617171,-56.4286891,San José,Calidris fuscicollis,Aves,Scolopacidae,19,16,LC,LC,intermedio,13
120442181,2019-09-08,batitu,-34.7617171,-56.4286891,San José,Synallaxis spixi,Aves,Furnariidae,19,15,LC,LC,intermedio,13
120442187,2019-09-22,batitu,-34.6284572,-54.2920769,Rocha,Calidris bairdii,Aves,Scolopacidae,10,17,LC,LC,intermedio,13
120442189,2019-09-22,batitu,-34.9082176583,-54.8946547794,Maldonado,Eubalaena australis,Mammalia,Balaenidae,4,1400,LC,EN,intermedio,13
120442190,2019-09-22,batitu,-34.6559151,-54.1830076,Rocha,Podiceps occipitalis,Aves,Podicipedidae,1,26,LC,NE,intermedio,13
120442191,2019-09-22,batitu,-34.9453626084,-54.7145491762,Maldonado,Calidris canutus,Aves,Scolopacidae,8,23,NT,EN,intermedio,13
120442197,2019-10-13,batitu,-34.4607189,-57.8339099,Colonia,Nomonyx dominicus,Aves,Anatidae,13,33,LC,DD,intermedio,13
120442198,2019-10-20,batitu,-34.7617171,-56.4286891,San José,Laterallus melanophaius,Aves,Rallidae,19,18,LC,LC,intermedio,13
120442199,2019-10-21,batitu,-34.9099475,-54.8538708,Maldonado,Egretta caerulea,Aves,Ardeidae,12,40,LC,NE,intermedio,13
120442203,2019-10-21,batitu,-34.9099475,-54.8538708,Maldonado,Mareca sibilatrix,Aves,Anatidae,16,43,LC,LC,intermedio,13
120442204,2019-10-20,batitu,-34.8612243,-56.198249,Montevideo,Phyllomyias burmeisteri,Aves,Tyrannidae,1,11,LC,NE,intermedio,13
120442207,2019-11-03,batitu,-34.9122253624,-54.968390306,Maldonado,Spatula cyanoptera,Aves,Anatidae,9,37,LC,NT,intermedio,13
120442210,2019-11-03,batitu,-34.9099475,-54.8538708,Maldonado,Spatula platalea,Aves,Anatidae,19,43,LC,LC,intermedio,13
120442211,2019-11-02,batitu,-34.9099475,-54.8538708,Maldonado,Phimosus infuscatus,Aves,Threskiornithidae,19,40,LC,LC,intermedio,13
120442212,2019-11-02,batitu,-34.9099475,-54.8538708,Maldonado,Pluvialis dominica,Aves,Charadriidae,19,23,LC,LC,intermedio,13
120442217,2019-11-03,batitu,-34.9832566297,-54.9337259469,Maldonado,Spartonoica maluroides,Aves,Furnariidae,19,13,NT,VU,intermedio,13
120442218,2019-11-02,batitu,-34.9099475,-54.8538708,Maldonado,Hirundo rustica,Aves,Hirundinidae,19,16,LC,LC,intermedio,13
120442222,2019-11-02,batitu,-34.9099475,-54.8538708,Maldonado,Butorides striata,Aves,Ardeidae,19,34,LC,LC,intermedio,13
120442223,2019-11-10,batitu,-34.7617171,-56.4286891,San José,Calidris alba,Aves,Scolopacidae,6,19,LC,LC,intermedio,13
120442224,2019-11-03,batitu,-34.9018717,-54.9634343,Maldonado,Tyrannus savana,Aves,Tyrannidae,19,38,LC,LC,intermedio,13
120442232,2019-12-15,batitu,-34.8612243,-56.198249,Montevideo,Vireo chivi,Aves,Vireonidae,19,14,LC,LC,intermedio,13
120442234,2019-12-15,batitu,-34.8612243,-56.198249,Montevideo,Brotogeris chiriri,Aves,Psittacidae,3,20,LC,NE,intermedio,13
120442240,2019-07-21,batitu,-32.7021934,-57.6382382,Río Negro,Bothrops alternatus,Reptilia,Viperidae,19,150,NE,LC,intermedio,13
120442241,2019-12-22,batitu,-33.7405556,-54.7604286,Lavalleja,Turdus albicollis,Aves,Turdidae,19,19,LC,LC,intermedio,13
120442243,2014-12-28,batitu,-32.1166667,-54,Cerro Largo,Rhynchotus rufescens,Aves,Tinamidae,19,41,LC,LC,intermedio,13
120442244,2019-05-19,batitu,-34.9352387,-56.1605329,Montevideo,Sterna paradisaea,Aves,Laridae,3,34,LC,NE,intermedio,13
120442250,2019-07-20,batitu,-33.1228052,-58.2975552,Río Negro,Oligoryzomys flavescens,Mammalia,Cricetidae,19,19,LC,LC,intermedio,13
120442260,2019-08-31,batitu,-34.0783417,-54.6073376,Maldonado,Desmodus rotundus,Mammalia,Phyllostomidae,19,9,LC,LC,intermedio,13
120442261,2014-11-19,batitu,-33.181134,-53.698961,Rocha,Turdus subalaris,Aves,Turdidae,6,20,LC,NE,intermedio,13
120445836,2022-06-04,gmmv80,-34.965244893,-54.9394887913,Maldonado,Nannopterum brasilianum,Aves,Phalacrocoracidae,19,63,LC,LC,experimentado,10
120449201,2022-06-04,gmmv80,-34.9649917986,-54.9397841336,Maldonado,Sterna hirundinacea,Aves,Laridae,9,38,LC,LC,experimentado,10
120457498,2022-06-05,gmmv80,-34.7536243223,-55.6194137123,Canelones,Buteogallus meridionalis,Aves,Accipitridae,19,51,LC,LC,experimentado,10
120509042,2007-09-26,martzz,-34.6784540166,-54.2670515542,Rocha,Halobaena caerulea,Aves,Procellariidae,6,29,LC,NE,intermedio,17
120514267,2022-06-05,dicastelli,-32.1439956827,-53.7264302373,Cerro Largo,Hydrochoerus hydrochaeris,Mammalia,Caviidae,19,115,LC,NT,intermedio,45
120516536,2013-03-29,martzz,-34.6155295227,-54.1448902711,Rocha,Stercorarius maccormicki,Aves,Stercorariidae,1,52,LC,NE,intermedio,17
120521043,2022-06-05,anainesgp,-34.7598778522,-55.9598636067,Canelones,Leptodactylus latinasus,Amphibia,Leptodactylidae,19,4,LC,LC,intermedio,62
120574560,2013-04-29,martzz,-34.6325725665,-54.2844263135,Rocha,Acanthochelys spixii,Reptilia,Chelidae,7,18,NT,LC,intermedio,17
120574986,2007-04-02,martzz,-34.6340571831,-54.1545998297,Rocha,Amphisbaena darwinii,Reptilia,Amphisbaenidae,13,28,NE,LC,intermedio,17
120575378,2014-03-26,martzz,-33.7786411707,-54.6389174585,Lavalleja,Bothrops pubescens,Reptilia,Viperidae,14,150,NE,LC,intermedio,17
120575534,2015-04-15,martzz,-33.1702312798,-53.6952469745,Rocha,Bothrops alternatus,Reptilia,Viperidae,19,150,NE,LC,intermedio,17
120575862,2014-04-04,martzz,-30.9489376826,-57.5222479588,Salto,Rhinella diptycha,Amphibia,Bufonidae,4,25,LC,LC,intermedio,17
120576509,2012-03-05,martzz,-34.2149369807,-54.4201826826,Rocha,Calamodontophis paucidens,Reptilia,Colubridae,3,40,VU,DD,intermedio,17
120577595,2015-09-08,martzz,-34.6256162014,-54.1513329724,Rocha,Rhinella arenarum,Amphibia,Bufonidae,10,11.5,LC,LC,intermedio,17
120577779,2007-11-06,martzz,-34.3343962883,-53.7952101604,Rocha,Rhinella dorbignyi,Amphibia,Bufonidae,10,7,LC,LC,intermedio,17
120578107,2008-02-27,martzz,-33.9051720596,-53.5918295102,Rocha,Chelonia mydas,Reptilia,Cheloniidae,5,92,EN,VU,intermedio,17
120578355,2009-09-23,martzz,-32.7483465808,-53.2637855549,Cerro Largo,Chthonerpeton indistinctum,Amphibia,Typhlonectidae,9,43.5,LC,LC,intermedio,17
120578573,2014-03-26,martzz,-33.7764034837,-54.6567699872,Lavalleja,Contomastix lacertoides,Reptilia,Teiidae,17,7,NE,LC,intermedio,17
120578778,2010-10-24,martzz,-32.9060061068,-54.4457113785,Treinta y Tres,Dendropsophus minutus,Amphibia,Hylidae,2,2.8,LC,EN,intermedio,17
120579014,2013-11-09,martzz,-34.3620801457,-53.8696420593,Rocha,Dendropsophus sanborni,Amphibia,Hylidae,19,3,LC,LC,intermedio,17
120579456,2012-04-19,martzz,-34.7546430684,-54.1369810591,Rocha,Dermochelys coriacea,Reptilia,Dermochelyidae,6,170,VU,CR,intermedio,17
120579856,2012-11-18,martzz,-34.6766075733,-54.2686239731,Rocha,Taeniophallus poecilopogon,Reptilia,Colubridae,3,45,NE,VU,intermedio,17
120580466,2010-04-28,martzz,-31.844358,-56.185935,Tacuarembó,Elachistocleis bicolor,Amphibia,Microhylidae,19,4.3,LC,LC,intermedio,17
120580875,2013-03-03,martzz,-34.6137150767,-54.1661785925,Rocha,Boana pulchella,Amphibia,Hylidae,19,5,LC,LC,intermedio,17
120581120,2008-06-25,martzz,-31.2224692654,-56.0324790139,Rivera,Homonota uruguayensis,Reptilia,Phyllodactylidae,9,5,NE,VU,intermedio,17
120581361,2007-11-06,martzz,-34.6830932808,-54.2951675857,Rocha,Hydromedusa tectifera,Reptilia,Chelidae,19,30,NE,LC,intermedio,17
120581920,2014-04-06,martzz,-30.2325038437,-57.6111565263,Artigas,Leptodactylus macrosternum,Amphibia,Leptodactylidae,2,8,LC,NT,intermedio,17
120582127,2014-05-25,martzz,-34.1733952087,-54.3298928648,Rocha,Leptodactylus gracilis,Amphibia,Leptodactylidae,19,4.5,LC,LC,intermedio,17
120582283,2010-03-17,martzz,-33.2019070828,-53.7936809343,Treinta y Tres,Leptodactylus latinasus,Amphibia,Leptodactylidae,19,4,LC,LC,intermedio,17
120583216,2013-11-09,martzz,-34.3633831668,-53.8710197501,Rocha,Leptodactylus luctator,Amphibia,Leptodactylidae,19,12,LC,LC,intermedio,17
120583390,2016-11-08,martzz,-33.9130905651,-53.5122648774,Rocha,Leptodactylus mystacinus,Amphibia,Leptodactylidae,19,6,LC,LC,intermedio,17
120583604,2011-11-27,martzz,-34.6628048368,-54.2163148731,Rocha,Liolaemus wiegmannii,Reptilia,Liolaemidae,7,6,LC,VU,intermedio,17
120583773,2015-09-14,martzz,-32.1408309893,-53.729176876,Cerro Largo,Lygophis anomalus,Reptilia,Colubridae,19,62,NE,LC,intermedio,17
120584036,2013-09-22,martzz,-32.9100751983,-54.4587211618,Treinta y Tres,Erythrolamprus jaegeri,Reptilia,Colubridae,19,61,LC,LC,intermedio,17
120584464,2015-11-20,martzz,-34.4982807212,-54.1756078206,Rocha,Erythrolamprus poecilogyrus,Reptilia,Colubridae,19,70,NE,LC,intermedio,17
120585119,2016-05-08,martzz,-30.783347889,-56.0699144487,Artigas,Limnomedusa macroglossa,Amphibia,Alsodidae,19,4.63,LC,LC,intermedio,17
120585335,2014-05-04,martzz,-33.9082619692,-53.6480340789,Rocha,Xenodon dorbignyi,Reptilia,Colubridae,19,70,NE,LC,intermedio,17
120585660,2014-09-12,martzz,-34.6817544269,-54.3056600703,Rocha,Melanophryniscus montevidensis,Amphibia,Bufonidae,4,3,VU,CR,intermedio,17
120585886,2014-10-18,martzz,-34.7494417413,-55.3215547668,Maldonado,Melanophryniscus pachyrhynus,Amphibia,Bufonidae,2,2.8,DD,EN,intermedio,17
120586030,2012-12-03,martzz,-34.6337677193,-54.1579886636,Rocha,Odontophrynus americanus,Amphibia,Odontophrynidae,19,5.1,LC,LC,intermedio,17
120586344,2017-01-17,martzz,-34.4031538621,-53.7859181546,Rocha,Ophiodes striatus,Reptilia,Diploglossidae,19,26,NE,LC,intermedio,17
120586541,2012-12-09,martzz,-34.6356435177,-54.1551805537,Rocha,Ophiodes vertebralis,Reptilia,Diploglossidae,19,20,NE,LC,intermedio,17
120586689,2012-09-07,martzz,-34.6387479385,-54.1670580299,Rocha,Oxyrhopus rhombifer,Reptilia,Colubridae,19,90,NE,LC,intermedio,17
120586942,2005-06-28,martzz,-34.635034418,-54.159339923,Rocha,Cercosaura schreibersii,Reptilia,Gymnophthalmidae,19,5,LC,LC,intermedio,17
120587102,2011-03-04,martzz,-34.6116571459,-54.1423676105,Rocha,Phalotris lemniscatus,Reptilia,Colubridae,19,68,LC,LC,intermedio,17
120587200,2008-11-14,martzz,-32.7579514787,-53.3025998115,Cerro Largo,Phrynops hilarii,Reptilia,Chelidae,19,34,NE,LC,intermedio,17
120587523,2016-02-27,martzz,-32.0110117781,-53.6226611641,Cerro Largo,Phrynops williamsi,Reptilia,Chelidae,6,33,VU,NT,intermedio,17
120587774,2014-08-09,martzz,-34.2697642606,-54.6085900402,Maldonado,Philodryas aestiva,Reptilia,Colubridae,19,100,NE,LC,intermedio,17
120588051,2014-05-04,martzz,-33.8436739563,-53.8874786562,Rocha,Philodryas patagoniensis,Reptilia,Colubridae,19,150,LC,LC,intermedio,17
120588330,2015-09-13,martzz,-32.1405804029,-53.757160608,Cerro Largo,Philodryas olfersii,Reptilia,Colubridae,4,150,NE,LC,intermedio,17
120588461,2013-04-08,martzz,-34.5644215985,-54.1000835632,Rocha,Physalaemus biligonigerus,Amphibia,Leptodactylidae,12,4,LC,LC,intermedio,17
120588694,2011-04-13,martzz,-34.6428685119,-54.1881661319,Rocha,Physalaemus gracilis,Amphibia,Leptodactylidae,14,4,LC,LC,intermedio,17
120588814,2006-03-24,martzz,-34.7133440693,-54.0622889674,Rocha,Pleurodema bibroni,Amphibia,Leptodactylidae,15,3,NT,NT,intermedio,17
120589065,2008-03-10,martzz,-33.988778682,-53.5449447325,Rocha,Pseudis minuta,Amphibia,Hylidae,19,5,LC,LC,intermedio,17
120589166,2010-04-29,martzz,-31.8434217334,-56.2180920022,Tacuarembó,Pseudopaludicola falcipes,Amphibia,Leptodactylidae,19,2,LC,LC,intermedio,17
120589385,2016-10-23,martzz,-31.9755415114,-53.9253717338,Cerro Largo,Psomophis obtusus,Reptilia,Colubridae,19,41,LC,LC,intermedio,17
120589632,2010-04-28,martzz,-31.8284647006,-56.1852742455,Tacuarembó,Scinax fuscovarius,Amphibia,Hylidae,5,5.5,LC,LC,intermedio,17
120589789,2013-12-01,martzz,-34.60752629,-54.1767268855,Rocha,Scinax granulatus,Amphibia,Hylidae,19,4,LC,LC,intermedio,17
120589957,2006-11-14,martzz,-34.6310409384,-54.1701686365,Rocha,Scinax squalirostris,Amphibia,Hylidae,19,3,LC,LC,intermedio,17
120590310,2008-07-18,martzz,-32.1649972577,-53.7338121404,Cerro Largo,Teius oculatus,Reptilia,Teiidae,19,12,NE,LC,intermedio,17
120590493,2013-10-13,martzz,-34.2617961782,-54.5586845851,Maldonado,Thamnodynastes hypoconia,Reptilia,Colubridae,19,65,NE,LC,intermedio,17
120590691,2010-07-05,martzz,-32.1871222929,-57.243934432,Paysandú,Tomodon ocellatus,Reptilia,Colubridae,19,54,NE,LC,intermedio,17
120590873,2016-04-22,martzz,-34.4860586027,-54.3424039322,Rocha,Trachemys dorbigni,Reptilia,Emydidae,19,26,NE,LC,intermedio,17
120591081,2007-11-24,martzz,-34.0846095455,-53.7346841183,Rocha,Salvator merianae,Reptilia,Teiidae,19,140,LC,LC,intermedio,17
120611099,2021-09-24,santiagoramos,-34.778995192,-55.9004924245,Canelones,Megaceryle torquata,Aves,Alcedinidae,19,36,LC,LC,intermedio,15
120611100,2021-10-04,santiagoramos,-34.7977001005,-55.9037044012,Canelones,Spinus magellanicus,Aves,Fringillidae,19,12,LC,LC,intermedio,15
120611102,2021-10-08,santiagoramos,-34.7976856265,-55.9037977391,Canelones,Patagioenas picazuro,Aves,Columbidae,19,35,LC,LC,intermedio,15
120674649,2022-06-07,msilvera,-34.8823505136,-56.1176638046,Montevideo,Parabuteo unicinctus,Aves,Accipitridae,19,50,LC,LC,experimentado,2
120682070,2022-06-07,franli,-34.8430502622,-54.6748676318,Maldonado,Thalasseus maximus,Aves,Laridae,8,44,LC,CR,intermedio,21
120682071,2022-06-07,franli,-34.8406128733,-54.6751120638,Maldonado,Charadrius collaris,Aves,Charadriidae,19,14,LC,LC,intermedio,21
120682072,2022-06-07,franli,-34.843278997,-54.6747307972,Maldonado,Sterna trudeaui,Aves,Laridae,13,32,LC,LC,intermedio,21
120682074,2022-06-07,franli,-34.8396912968,-54.6749779737,Maldonado,Rynchops niger,Aves,Laridae,13,40,LC,LC,intermedio,21
120682076,2022-06-07,franli,-34.840201498,-54.6757150422,Maldonado,Ardea cocoi,Aves,Ardeidae,19,75,LC,LC,intermedio,21
120682078,2022-06-07,franli,-34.8402719434,-54.6755454063,Maldonado,Ardea alba,Aves,Ardeidae,19,65,LC,LC,intermedio,21
120682079,2022-06-07,franli,-34.8430897094,-54.6750304222,Maldonado,Sterna hirundinacea,Aves,Laridae,9,38,LC,LC,intermedio,21
120682082,2022-06-07,franli,-34.803414811,-54.6446013195,Maldonado,Stephanophorus diadematus,Aves,Thraupidae,19,18,LC,LC,intermedio,21
120683228,2022-06-07,franli,-34.8034340637,-54.6446372146,Maldonado,Polioptila dumicola,Aves,Polioptilidae,19,11,LC,LC,intermedio,21
120683229,2022-06-07,franli,-34.8034361633,-54.6446251237,Maldonado,Turdus rufiventris,Aves,Turdidae,19,23,LC,LC,intermedio,21
120683234,2022-06-07,franli,-34.8035352713,-54.6444856489,Maldonado,Hylocharis chrysura,Aves,Trochilidae,19,8,LC,LC,intermedio,21
120683236,2022-06-07,franli,-34.8033216383,-54.644627806,Maldonado,Paroaria coronata,Aves,Thraupidae,19,17,LC,LC,intermedio,21
120683240,2022-06-07,franli,-34.8019553879,-54.6440448225,Maldonado,Saltator aurantiirostris,Aves,Thraupidae,19,18,LC,LC,intermedio,21
120683244,2022-06-07,franli,-34.8019437376,-54.6440555138,Maldonado,Dryobates spilogaster,Aves,Picidae,19,14,LC,LC,intermedio,21
120683245,2022-06-07,franli,-34.801926053,-54.6440233273,Maldonado,Stilpnia preciosa,Aves,Thraupidae,17,15,LC,LC,intermedio,21
120684794,2022-06-05,franli,-34.8784672167,-55.034077063,Maldonado,Setophaga pitiayumi,Aves,Parulidae,19,9,LC,LC,intermedio,21
120684803,2022-06-05,franli,-34.8889246064,-55.0362797029,Maldonado,Turdus amaurochalinus,Aves,Turdidae,19,21,LC,LC,intermedio,21
120701387,2022-06-07,andresferz,-34.8882966667,-54.78643,Maldonado,Mimus saturninus,Aves,Mimidae,19,25,LC,LC,intermedio,53
120711448,2022-06-05,luisvescia,-32.3789419076,-54.1678467512,Cerro Largo,Thraupis sayaca,Aves,Thraupidae,19,15,LC,LC,intermedio,3
120711593,2022-06-07,luisvescia,-32.3661519544,-54.1885828972,Cerro Largo,Picumnus nebulosus,Aves,Picidae,11,9,NT,LC,intermedio,3
120731267,2022-06-07,gmmv80,-34.7850225755,-56.3541338425,Montevideo,Megaceryle torquata,Aves,Alcedinidae,19,36,LC,LC,experimentado,10
120746023,2022-06-05,fran_moll,-34.8232616774,-55.3191647282,Maldonado,Chionis albus,Aves,Chionidae,4,37,LC,LC,principiante,134
120746184,2022-06-05,fran_moll,-34.7557398796,-55.6231902936,Canelones,Buteogallus meridionalis,Aves,Accipitridae,19,51,LC,LC,principiante,134
120746394,2022-06-07,gmmv80,-34.7612810977,-56.4297018624,San José,Lessonia rufa,Aves,Tyrannidae,19,11,LC,LC,experimentado,10
