"id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
9135309,"2017-12-12","danielt","visitante",24,"-34.9120397684","-56.2087454788","Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
9135310,"2017-12-12","danielt","visitante",24,"-34.9128414375","-56.2093763349","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
9135311,"2017-12-12","danielt","visitante",24,"-34.91227837","-56.2078742978","Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
9135315,"2017-12-12","danielt","visitante",24,"-34.912800614","-56.2079172132","Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
9135316,"2017-12-12","danielt","visitante",24,"-34.9113690075","-56.2113633148","Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
9135317,"2017-12-12","danielt","visitante",24,"-34.9075625241","-56.2079172132","Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
9135321,"2017-12-12","danielt","visitante",24,"-34.9074949546","-56.2078313825","Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
9135322,"2017-12-12","danielt","visitante",24,"-34.9126682931","-56.2090330121","Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
9135324,"2017-12-12","danielt","visitante",24,"-34.9125275263","-56.2089471814","Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
9135327,"2017-12-12","danielt","visitante",24,"-34.9076068713","-56.2080802916","Montevideo","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
9135329,"2017-12-12","danielt","visitante",24,"-34.9076286929","-56.2080030439","Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
9148815,"2017-12-13","danielt","visitante",24,"-34.905607133","-56.1942100525","Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
9148816,"2017-12-13","danielt","visitante",24,"-34.8992633959","-56.1946992872","Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
9148817,"2017-12-13","danielt","visitante",24,"-34.8991930007","-56.1926393506","Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
9148819,"2017-12-13","danielt","visitante",24,"-34.9004784018","-56.197917938","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
9148820,"2017-12-13","danielt","visitante",24,"-34.9046315304","-56.212423323","Montevideo","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
9174145,"2017-12-16","danielt","visitante",24,"-34.9154751331","-56.188691139","Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
9174146,"2017-12-16","danielt","visitante",24,"-34.9162985859","-56.1871204371","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
9174147,"2017-12-16","danielt","visitante",24,"-34.9167208662","-56.1869487757","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
9174148,"2017-12-16","danielt","visitante",24,"-34.9155469222","-56.1803398127","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
9174149,"2017-12-16","danielt","visitante",24,"-34.9152653982","-56.1811981196","Montevideo","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
9174150,"2017-12-16","danielt","visitante",24,"-34.9152653982","-56.1811981196","Montevideo","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
9174151,"2017-12-16","danielt","visitante",24,"-34.9154483872","-56.1782798762","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
9174152,"2017-12-16","danielt","visitante",24,"-34.9151668629","-56.1742458338","Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
9174153,"2017-12-16","danielt","visitante",24,"-34.9156595298","-56.1771640772","Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
9174154,"2017-12-16","danielt","visitante",24,"-34.9184184107","-56.1716709132","Montevideo","Aves","Tyrannidae","Machetornis rixosa",19,"Alta",17,"Pequeño","LC","LC"
9174155,"2017-12-16","danielt","visitante",24,"-34.9185225698","-56.1724948845","Montevideo","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
9174156,"2017-12-16","danielt","visitante",24,"-34.9214446265","-56.1671218867","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
9174157,"2017-12-16","danielt","visitante",24,"-34.9222103122","-56.165662765","Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
9174158,"2017-12-16","danielt","visitante",24,"-34.9236783243","-56.1669330598","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
9174159,"2017-12-16","danielt","visitante",24,"-34.9117990545","-56.1666927337","Montevideo","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
9174160,"2017-12-16","danielt","visitante",24,"-34.9119876827","-56.1670961382","Montevideo","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
9174161,"2017-12-16","danielt","visitante",24,"-34.9118609923","-56.1668429374","Montevideo","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
9174162,"2017-12-16","danielt","visitante",24,"-34.9166279685","-56.1892662043","Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
9183091,"2017-12-17","danielt","visitante",24,"-34.91889276","-56.1479215621","Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
9183092,"2017-12-17","danielt","visitante",24,"-34.918963138","-56.1478786468","Montevideo","Aves","Columbidae","Columba livia",19,"Alta",33,"Mediano","NE","LC"
9183093,"2017-12-17","danielt","visitante",24,"-34.9190757429","-56.1474494933","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
9183095,"2017-12-17","danielt","visitante",24,"-34.9227050481","-56.1509170532","Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
9183096,"2017-12-17","danielt","visitante",24,"-34.9219759626","-56.150273323","Montevideo","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
9183097,"2017-12-17","danielt","visitante",24,"-34.9219407749","-56.1501660346","Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
9183099,"2017-12-17","danielt","visitante",24,"-34.9216360498","-56.1497368812","Montevideo","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
9183100,"2017-12-17","danielt","visitante",24,"-34.9216536437","-56.1499729156","Montevideo","Aves","Columbidae","Columba livia",19,"Alta",33,"Mediano","NE","LC"
9183102,"2017-12-17","danielt","visitante",24,"-34.9215874904","-56.1498656272","Montevideo","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
9183103,"2017-12-17","danielt","visitante",24,"-34.9213587691","-56.1495652198","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
9183105,"2017-12-17","danielt","visitante",24,"-34.9195810546","-56.1480674712","Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
9294062,"2017-12-26","gantproductions","visitante",29,"-34.9602616667","-54.9712833333","Maldonado","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
9304154,"2017-12-27","gantproductions","visitante",29,"-34.0385388333","-53.542095","Rocha","Amphibia","Bufonidae","Rhinella arenarum",10,"Media","11.5","Grande","LC","LC"
9307326,"2017-12-26","gantproductions","visitante",29,"-34.96075","-54.9722833333","Maldonado","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
9853746,"2005-04-06","vedrfolnir","visitante",290,"-34.3545615902","-53.8704299927","Rocha","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
10321655,"2018-02-10","arnel","visitante",22,"-34.9063511675","-56.1996596307","Montevideo","Aves","Columbidae","Columba livia",19,"Alta",33,"Mediano","NE","LC"
10340903,"2010-03-14","skycladtrvlr","visitante",211,"-34.959375","-54.9374683333","Maldonado","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
10476719,"2014-05-27","el-markos","visitante",183,"-32.2258337977","-56.3394836399","Tacuarembó","Aves","Rheidae","Rhea americana",19,"Alta",140,"Grande","LC","NT"
10482060,"2014-05-25","el-markos","visitante",183,"-34.7589627784","-54.5903933636","Rocha","Reptilia","Cheloniidae","Chelonia mydas",5,"Baja",92,"Mediano","VU","EN"
11564435,"2017-05-13","angela153","visitante",313,"-34.9065216667","-56.2014116667","Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
11819158,"2017-01-03","liuid","visitante",7,"-31.1684948106","-55.8788681029","Rivera","Aves","Threskiornithidae","Platalea ajaja",19,"Alta",55,"Grande","LC","LC"
11819161,"2017-01-03","liuid","visitante",7,"-31.1684948106","-55.8788681029","Rivera","Aves","Anatidae","Amazonetta brasiliensis",19,"Alta",36,"Mediano","LC","LC"
11819162,"2017-01-03","liuid","visitante",7,"-31.1684948106","-55.8788681029","Rivera","Aves","Ardeidae","Bubulcus ibis",19,"Alta",37,"Mediano","LC","LC"
11842135,"2017-01-03","liuid","visitante",7,"-31.1685820214","-55.8786803484","Rivera","Aves","Ciconiidae","Ciconia maguari",19,"Alta",85,"Grande","LC","LC"
11842139,"2017-01-03","liuid","visitante",7,"-31.1685820214","-55.8786803484","Rivera","Aves","Anatidae","Amazonetta brasiliensis",19,"Alta",36,"Mediano","LC","LC"
11842140,"2017-01-03","liuid","visitante",7,"-31.1685820214","-55.8786803484","Rivera","Aves","Ciconiidae","Ciconia maguari",19,"Alta",85,"Grande","LC","LC"
11842141,"2017-01-03","liuid","visitante",7,"-31.1685820214","-55.8786803484","Rivera","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
11842144,"2017-01-03","liuid","visitante",7,"-31.1685820214","-55.8786803484","Rivera","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
11842150,"2017-01-03","liuid","visitante",7,"-31.1685820214","-55.8786803484","Rivera","Aves","Threskiornithidae","Platalea ajaja",19,"Alta",55,"Grande","LC","LC"
11842151,"2017-01-03","liuid","visitante",7,"-31.1685820214","-55.8786803484","Rivera","Mammalia","Echimyidae","Myocastor coypus",19,"Alta",85,"Mediano","LC","LC"
11842182,"2017-01-03","liuid","visitante",7,"-31.1685820214","-55.8786803484","Rivera","Aves","Ardeidae","Ardea alba",19,"Alta",65,"Grande","LC","LC"
11842183,"2017-01-03","liuid","visitante",7,"-31.1685820214","-55.8786803484","Rivera","Aves","Rallidae","Gallinula galeata",19,"Alta",33,"Mediano","LC","LC"
12222525,"2012-12-30","e-soriano-vargas","visitante",182,"-34.8417743628","-55.9719085693","Canelones","Aves","Trochilidae","Hylocharis chrysura",19,"Alta",8,"Pequeño","LC","LC"
12256135,"2017-01-05","liuid","visitante",7,"-31.5228919184","-55.5930680016","Rivera","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
12256137,"2017-01-05","liuid","visitante",7,"-31.5228919184","-55.5930680016","Rivera","Aves","Hirundinidae","Pygochelidon cyanoleuca",19,"Alta",11,"Pequeño","LC","LC"
12256141,"2017-01-05","liuid","visitante",7,"-31.5228919184","-55.5930680016","Rivera","Mammalia","Molossidae","Tadarida brasiliensis",19,"Alta",10,"Pequeño","LC","LC"
12256142,"2017-01-05","liuid","visitante",7,"-31.5228919184","-55.5930680016","Rivera","Mammalia","Molossidae","Tadarida brasiliensis",19,"Alta",10,"Pequeño","LC","LC"
12256143,"2017-01-05","liuid","visitante",7,"-31.5228919184","-55.5930680016","Rivera","Mammalia","Vespertilionidae","Myotis levis",19,"Alta",8,"Pequeño","LC","LC"
13048695,"2017-01-05","liuid","visitante",7,"-31.574772901","-55.4146856829","Rivera","Mammalia","Caviidae","Cavia aperea",19,"Alta",24,"Pequeño","LC","LC"
13052047,"2017-01-07","liuid","visitante",7,"-31.8196359376","-56.1751115993","Tacuarembó","Aves","Threskiornithidae","Theristicus caudatus",19,"Alta",57,"Grande","LC","LC"
13052048,"2017-01-07","liuid","visitante",7,"-31.8203261984","-56.1739797084","Tacuarembó","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
13057175,"2017-01-07","liuid","visitante",7,"-32.0393984317","-55.7888484798","Tacuarembó","Aves","Threskiornithidae","Phimosus infuscatus",19,"Alta",40,"Mediano","LC","LC"
13057176,"2017-01-07","liuid","visitante",7,"-32.0393984317","-55.7888484798","Tacuarembó","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
13057178,"2017-01-07","liuid","visitante",7,"-32.0393984317","-55.7888484798","Tacuarembó","Aves","Anatidae","Dendrocygna viduata",19,"Alta",42,"Mediano","LC","LC"
13057179,"2017-01-07","liuid","visitante",7,"-32.0393984317","-55.7888484798","Tacuarembó","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
13057180,"2017-01-07","liuid","visitante",7,"-32.0393984317","-55.7888484798","Tacuarembó","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
13057181,"2017-01-07","liuid","visitante",7,"-32.0902542842","-55.6386518521","Tacuarembó","Aves","Rheidae","Rhea americana",19,"Alta",140,"Grande","LC","NT"
13057182,"2017-01-07","liuid","visitante",7,"-31.7740403514","-55.9105810498","Tacuarembó","Aves","Rheidae","Rhea americana",19,"Alta",140,"Grande","LC","NT"
13057183,"2017-01-07","liuid","visitante",7,"-31.7554069604","-55.9887523926","Tacuarembó","Aves","Ciconiidae","Ciconia maguari",19,"Alta",85,"Grande","LC","LC"
13057184,"2017-01-07","liuid","visitante",7,"-31.7554069604","-55.9887523926","Tacuarembó","Aves","Anhimidae","Chauna torquata",19,"Alta",85,"Grande","LC","LC"
13057185,"2017-01-07","liuid","visitante",7,"-31.7554069604","-55.9887523926","Tacuarembó","Aves","Threskiornithidae","Platalea ajaja",19,"Alta",55,"Grande","LC","LC"
13057186,"2017-01-07","liuid","visitante",7,"-32.1782709181","-55.713478199","Tacuarembó","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
13060101,"2017-01-09","liuid","visitante",7,"-32.6075790382","-55.8560753547","Tacuarembó","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
13060102,"2017-01-09","liuid","visitante",7,"-32.6075790382","-55.8560753547","Tacuarembó","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
13060105,"2017-01-09","liuid","visitante",7,"-32.6075790382","-55.8560753547","Tacuarembó","Aves","Laridae","Chroicocephalus cirrocephalus",15,"Media",38,"Mediano","LC","LC"
13060122,"2017-01-09","liuid","visitante",7,"-32.6075790382","-55.8560753547","Tacuarembó","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
13063696,"2017-01-09","liuid","visitante",7,"-32.8311384218","-56.4190693032","Durazno","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
13063698,"2017-01-09","liuid","visitante",7,"-32.8311384218","-56.4190693032","Durazno","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
13067801,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Icteridae","Agelaioides badius",19,"Alta",18,"Pequeño","LC","LC"
13067802,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
13067803,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
13067804,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
13067805,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
13067806,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
13067807,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
13067808,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
13067809,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
13067810,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
13067811,"2017-01-10","liuid","visitante",7,"-34.4221038255","-57.5830721848","Colonia","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
13068362,"2017-01-10","liuid","visitante",7,"-34.421795598","-57.5831039037","Colonia","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
13068363,"2017-01-10","liuid","visitante",7,"-34.421795598","-57.5831039037","Colonia","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
13078233,"2017-01-11","liuid","visitante",7,"-34.4241827683","-57.5822027075","Colonia","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
13078234,"2017-01-11","liuid","visitante",7,"-34.4241827683","-57.5822027075","Colonia","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
13078235,"2017-01-11","liuid","visitante",7,"-34.4241827683","-57.5822027075","Colonia","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
13078236,"2017-01-11","liuid","visitante",7,"-34.424311704","-57.5824709282","Colonia","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
13078237,"2017-01-11","liuid","visitante",7,"-34.424311704","-57.5824709282","Colonia","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
13078238,"2017-01-11","liuid","visitante",7,"-34.424311704","-57.5824709282","Colonia","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
13078242,"2017-01-11","liuid","visitante",7,"-34.424311704","-57.5824709282","Colonia","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
13079308,"2017-01-11","liuid","visitante",7,"-34.4222608291","-57.5829859228","Colonia","Aves","Rallidae","Aramides cajaneus",19,"Alta",36,"Mediano","LC","LC"
13079692,"2017-01-03","liuid","visitante",7,"-31.1788264692","-55.9085011482","Rivera","Aves","Cracidae","Penelope obscura",19,"Alta",69,"Grande","LC","LC"
13093638,"2017-01-11","liuid","visitante",7,"-34.3467658724","-57.3722949684","Colonia","Aves","Ardeidae","Bubulcus ibis",19,"Alta",37,"Mediano","LC","LC"
13093639,"2017-01-11","liuid","visitante",7,"-34.3467658724","-57.3722949684","Colonia","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
